time_s,scenario,kv_meas,tube_ma,return_ua,temp_c,flux,spot_x_um,spot_y_um,flags
0.210000,normal,49.99330,0.199992,0.53512,25.0092,1.00101,5.00641,5.08776,NONE
0.220000,normal,50.00215,0.200038,0.47222,24.9989,1.00138,5.01039,5.11423,NONE
0.230000,normal,50.00197,0.200281,0.54523,25.0078,0.99948,5.01421,5.10042,NONE
0.240000,normal,49.99495,0.200329,0.53467,25.0051,1.00166,4.99030,5.08559,NONE
0.250000,normal,50.00257,0.199666,0.45922,24.9943,1.00089,4.99270,5.09197,NONE
0.260000,normal,50.00035,0.199812,0.48489,25.0071,1.00190,4.99968,5.09046,NONE
0.270000,normal,49.99119,0.199791,0.48762,25.0006,0.99929,4.99568,5.10627,NONE
0.280000,normal,49.99355,0.200144,0.52682,25.0049,0.99913,5.01470,5.11435,NONE
0.290000,normal,49.99288,0.199719,0.48745,24.9966,1.00135,4.98806,5.09757,NONE
0.300000,normal,50.00253,0.199615,0.46033,25.0004,1.00055,5.01478,5.08710,NONE
0.310000,normal,50.00531,0.199936,0.47072,25.0015,1.00053,5.00024,5.11084,NONE
0.320000,normal,49.99291,0.200476,0.54166,24.9991,1.00052,4.98974,5.10564,NONE
0.330000,normal,50.00635,0.200398,0.54045,24.9980,0.99851,5.00102,5.10983,NONE
0.340000,normal,50.00918,0.199937,0.50728,25.0037,1.00194,4.99637,5.08636,NONE
0.350000,normal,50.00412,0.200173,0.45787,24.9959,1.00087,5.00496,5.11372,NONE
0.360000,normal,50.00592,0.200268,0.51656,25.0022,0.99919,5.00308,5.09031,NONE
0.370000,normal,50.00499,0.200374,0.52434,25.0103,0.99897,5.00565,5.10631,NONE
0.380000,normal,49.99810,0.200006,0.52239,25.0086,1.00139,5.00648,5.09522,NONE
0.390000,normal,50.00454,0.200131,0.52800,25.0048,0.99930,5.01234,5.09779,NONE
0.400000,normal,49.99570,0.200215,0.52829,24.9944,0.99835,5.01120,5.10163,NONE
0.410000,normal,50.00179,0.200464,0.46448,25.0044,1.00126,4.99601,5.10469,NONE
0.420000,normal,50.00070,0.199540,0.46797,24.9917,1.00132,4.99342,5.11213,NONE
0.430000,normal,49.99774,0.200085,0.54997,24.9915,1.00173,5.00420,5.10111,NONE
0.440000,normal,49.99991,0.199502,0.52864,25.0053,0.99845,4.98857,5.09083,NONE
0.450000,normal,49.99741,0.199527,0.50891,24.9923,1.00003,5.00328,5.09010,NONE
0.460000,normal,50.00249,0.199700,0.46502,24.9914,0.99956,5.01434,5.08964,NONE
0.470000,normal,49.99193,0.200485,0.49443,25.0000,0.99981,5.01445,5.11054,NONE
0.480000,normal,49.99100,0.200361,0.49763,24.9957,0.99826,5.00005,5.08864,NONE
0.490000,normal,50.00347,0.200136,0.49365,24.9992,0.99990,5.00760,5.08816,NONE
0.500000,normal,49.99732,0.199543,0.48756,25.0073,1.00001,5.01339,5.10257,NONE
0.510000,normal,49.99392,0.200298,0.53797,24.9917,0.99985,4.98668,5.11219,NONE
0.520000,normal,50.00449,0.200375,0.51294,25.0037,1.00030,5.00279,5.10613,NONE
0.530000,normal,49.99838,0.199890,0.48688,25.0058,0.99837,5.01400,5.10783,NONE
0.540000,normal,49.99028,0.199526,0.46918,24.9929,1.00113,5.00023,5.09857,NONE
0.550000,normal,50.00813,0.200130,0.53930,24.9956,1.00031,4.98969,5.10127,NONE
0.560000,normal,49.99258,0.199689,0.45884,25.0083,1.00065,5.00158,5.08562,NONE
0.570000,normal,50.00660,0.200470,0.45447,25.0060,0.99881,4.99973,5.10529,NONE
0.580000,normal,50.00875,0.199855,0.45773,24.9946,0.99867,5.01199,5.08580,NONE
0.590000,normal,49.99637,0.200370,0.49204,25.0093,1.00083,4.99197,5.10168,NONE
0.600000,normal,50.00507,0.199568,0.52307,25.0057,1.00023,4.98914,5.09986,NONE
0.610000,normal,49.99732,0.199803,0.51375,24.9931,0.99891,4.98722,5.09793,NONE
0.620000,normal,50.00636,0.199721,0.47905,24.9982,1.00001,4.99846,5.08955,NONE
0.630000,normal,50.00688,0.199839,0.48385,24.9939,0.99909,4.99318,5.10284,NONE
0.640000,normal,50.00503,0.199954,0.45519,25.0031,0.99915,5.01016,5.10550,NONE
0.650000,normal,50.00345,0.199943,0.46792,25.0087,1.00154,4.99495,5.11471,NONE
0.660000,normal,50.00955,0.199728,0.49579,25.0071,1.00073,4.98838,5.08758,NONE
0.670000,normal,50.00605,0.199677,0.51662,24.9931,1.00075,4.99855,5.09899,NONE
0.680000,normal,49.99124,0.199962,0.48484,24.9951,1.00146,5.00548,5.09381,NONE
0.690000,normal,50.00688,0.199524,0.53819,24.9946,0.99944,4.98557,5.09693,NONE
0.700000,normal,50.00146,0.200058,0.47213,25.0022,0.99860,5.00200,5.11094,NONE
0.710000,normal,49.99118,0.200457,0.46741,25.0080,1.00046,4.98941,5.09356,NONE
0.720000,normal,50.00461,0.200475,0.52318,24.9961,1.00189,5.00044,5.10968,NONE
0.730000,normal,50.00096,0.199903,0.53590,24.9968,0.99869,4.99844,5.11068,NONE
0.740000,normal,50.00275,0.200163,0.48042,24.9963,1.00168,4.99235,5.10504,NONE
0.750000,normal,50.00789,0.199754,0.49471,25.0065,1.00136,4.99075,5.08889,NONE
0.760000,normal,50.00085,0.200258,0.49616,25.0049,0.99979,5.00866,5.09708,NONE
0.770000,normal,50.00612,0.200340,0.54169,25.0085,0.99848,5.00106,5.10001,NONE
0.780000,normal,49.99406,0.200041,0.51064,25.0066,0.99976,4.98568,5.11281,NONE
0.790000,normal,50.00048,0.199654,0.51990,24.9917,1.00106,5.01386,5.08874,NONE
0.800000,normal,49.99643,0.200282,0.48296,25.0052,0.99801,4.99027,5.10681,NONE
0.810000,normal,49.99958,0.199837,0.48408,25.0110,1.00194,4.99137,5.09706,NONE
0.820000,normal,50.00988,0.200386,0.46864,25.0054,1.00166,4.99845,5.08969,NONE
0.830000,normal,50.00869,0.199948,0.53844,24.9967,1.00143,4.99013,5.08901,NONE
0.840000,normal,50.00022,0.200151,0.45800,25.0068,1.00175,5.00095,5.08966,NONE
0.850000,normal,50.00504,0.200485,0.53446,24.9924,1.00160,4.99064,5.10330,NONE
0.860000,normal,49.99841,0.200162,0.47409,25.0023,1.00194,5.00621,5.10719,NONE
0.870000,normal,50.00934,0.199979,0.54053,24.9996,1.00034,4.99903,5.09912,NONE
0.880000,normal,50.00781,0.199827,0.46005,25.0030,1.00136,4.98562,5.09608,NONE
0.890000,normal,49.99341,0.200440,0.46086,25.0097,1.00043,4.99367,5.09304,NONE
0.900000,normal,50.00714,0.200390,0.49406,25.0104,1.00120,5.00693,5.08990,NONE
0.910000,normal,50.00629,0.200388,0.54597,24.9967,1.00045,4.99119,5.09427,NONE
0.920000,normal,50.00074,0.200069,0.53678,24.9973,0.99991,4.99836,5.09029,NONE
0.930000,normal,49.99031,0.199873,0.50756,25.0060,1.00180,5.01118,5.08820,NONE
0.940000,normal,49.99890,0.200217,0.47319,24.9976,1.00167,4.98901,5.09768,NONE
0.950000,normal,49.99714,0.200239,0.48278,24.9988,0.99941,5.01486,5.10628,NONE
0.960000,normal,49.99796,0.200250,0.53827,25.0058,0.99954,4.98728,5.09481,NONE
0.970000,normal,49.99156,0.199513,0.49271,24.9978,0.99934,4.98614,5.11087,NONE
0.980000,normal,50.00789,0.199528,0.54638,25.0065,1.00034,5.01154,5.10273,NONE
0.990000,normal,49.99004,0.200260,0.46451,24.9968,0.99849,5.01146,5.09811,NONE
1.000000,normal,49.99155,0.200483,0.45787,24.9994,1.00155,5.00081,5.09875,NONE
1.010000,normal,49.99227,0.199643,0.54133,24.9947,0.99824,5.00375,5.09739,NONE
1.020000,normal,49.99063,0.199689,0.54495,24.9936,0.99918,5.01203,5.10850,NONE
1.030000,normal,50.00920,0.200181,0.54558,25.0120,0.99997,4.99354,5.11476,NONE
1.040000,normal,50.00389,0.200220,0.54387,24.9990,1.00009,4.99946,5.10039,NONE
1.050000,normal,50.00077,0.199653,0.49563,24.9959,1.00070,4.99199,5.10541,NONE
1.060000,normal,49.99132,0.200179,0.53214,25.0016,1.00088,5.01428,5.08505,NONE
1.070000,normal,49.99243,0.200404,0.45971,25.0085,1.00034,4.98597,5.10066,NONE
1.080000,normal,50.00864,0.199762,0.53040,25.0016,0.99850,4.99416,5.09257,NONE
1.090000,normal,49.99314,0.199515,0.47002,24.9952,1.00124,5.00734,5.10292,NONE
1.100000,normal,50.00629,0.200190,0.52903,25.0054,0.99939,5.00642,5.10280,NONE
1.110000,normal,50.00908,0.200493,0.47079,25.0113,0.99964,4.98860,5.10121,NONE
1.120000,normal,50.00251,0.200326,0.46101,24.9983,0.99805,5.01035,5.10663,NONE
1.130000,normal,50.00928,0.199779,0.54295,25.0111,0.99851,4.98768,5.10552,NONE
1.140000,normal,49.99746,0.200471,0.51667,24.9955,0.99998,4.99698,5.09420,NONE
1.150000,normal,49.99206,0.200214,0.49119,24.9992,0.99997,4.98613,5.10374,NONE
1.160000,normal,50.00010,0.199612,0.50335,25.0121,0.99828,5.01415,5.10801,NONE
1.170000,normal,49.99657,0.199964,0.50269,25.0012,0.99942,4.99189,5.08599,NONE
1.180000,normal,50.00917,0.199968,0.52540,25.0095,1.00002,5.01397,5.09048,NONE
1.190000,normal,50.00209,0.200111,0.54691,25.0042,0.99950,5.00855,5.10031,NONE
1.200000,normal,50.00906,0.200037,0.47842,25.0077,1.00062,5.00440,5.11453,NONE
1.210000,normal,49.99193,0.200447,0.48937,25.0090,1.00004,5.00319,5.10739,NONE
1.220000,normal,50.00835,0.200069,0.54739,25.0053,0.99895,4.99972,5.10785,NONE
1.230000,normal,50.00781,0.199855,0.49444,24.9984,1.00111,5.01291,5.09278,NONE
1.240000,normal,50.00763,0.200055,0.45281,25.0099,1.00043,5.00220,5.10548,NONE
1.250000,normal,49.99832,0.200199,0.50035,25.0116,1.00123,5.00077,5.08875,NONE
1.260000,normal,49.99255,0.200474,0.53317,24.9972,0.99907,5.01158,5.09529,NONE
1.270000,normal,49.99014,0.199844,0.51902,25.0096,0.99980,4.99468,5.09760,NONE
1.280000,normal,49.99178,0.200227,0.46733,24.9937,1.00123,5.00661,5.10732,NONE
1.290000,normal,49.99655,0.199996,0.45120,25.0070,1.00146,4.99166,5.08970,NONE
1.300000,normal,49.99554,0.200024,0.45826,24.9974,0.99929,5.00620,5.09338,NONE
1.310000,normal,50.00425,0.199796,0.46885,24.9950,0.99817,4.99447,5.09556,NONE
1.320000,normal,50.00431,0.199989,0.50056,25.0120,0.99817,4.99310,5.09934,NONE
1.330000,normal,49.99832,0.199955,0.50938,24.9991,0.99863,5.00256,5.08788,NONE
1.340000,normal,50.00528,0.199994,0.47071,24.9951,1.00151,4.99249,5.10133,NONE
1.350000,normal,49.99776,0.200311,0.50505,25.0065,1.00003,5.00343,5.08920,NONE
1.360000,normal,50.00275,0.200255,0.49065,24.9950,0.99871,5.00861,5.10997,NONE
1.370000,normal,49.99156,0.200497,0.54292,25.0088,1.00162,5.00837,5.09068,NONE
1.380000,normal,49.99376,0.199686,0.45554,25.0056,0.99800,4.99593,5.08654,NONE
1.390000,normal,50.00835,0.199648,0.47206,25.0056,1.00142,4.98810,5.10789,NONE
1.400000,normal,50.00866,0.200304,0.46388,24.9964,1.00124,5.00454,5.10208,NONE
1.410000,normal,49.99384,0.200110,0.45116,25.0003,1.00105,4.99228,5.11007,NONE
1.420000,normal,50.00361,0.200341,0.47703,25.0109,1.00116,5.00443,5.09893,NONE
1.430000,normal,50.00946,0.200187,0.51815,25.0123,0.99919,4.99299,5.09842,NONE
1.440000,normal,50.00510,0.199612,0.54340,25.0098,1.00185,4.98669,5.09303,NONE
1.450000,normal,49.99486,0.199515,0.46991,24.9999,0.99819,5.00915,5.10704,NONE
1.460000,normal,50.00092,0.199678,0.48477,24.9954,0.99816,5.01331,5.09949,NONE
1.470000,normal,49.99737,0.200320,0.52059,24.9946,0.99834,4.98662,5.09609,NONE
1.480000,normal,49.99487,0.199552,0.53658,25.0024,1.00001,4.98853,5.09279,NONE
1.490000,normal,49.99402,0.200093,0.46798,25.0072,0.99958,5.01193,5.10943,NONE
1.500000,normal,50.00925,0.199612,0.49440,25.0062,1.00189,4.99465,5.10993,NONE
1.510000,normal,49.99820,0.199761,0.49548,24.9941,1.00030,4.99439,5.08914,NONE
1.520000,normal,49.99635,0.200132,0.52439,24.9979,0.99910,5.01162,5.11083,NONE
1.530000,normal,50.00391,0.199687,0.47752,25.0050,1.00198,4.98808,5.11475,NONE
1.540000,normal,50.00427,0.199933,0.47904,24.9944,0.99868,5.01359,5.09830,NONE
1.550000,normal,49.99809,0.200486,0.49659,25.0050,0.99931,4.98904,5.10642,NONE
1.560000,normal,49.99936,0.200196,0.50132,25.0058,0.99888,4.99472,5.10014,NONE
1.570000,normal,49.99564,0.200127,0.52517,24.9996,1.00150,5.00043,5.08668,NONE
1.580000,normal,49.99378,0.200007,0.53222,24.9947,0.99809,5.00180,5.10226,NONE
1.590000,normal,50.00527,0.199816,0.53314,25.0098,0.99917,5.00687,5.10623,NONE
1.600000,normal,50.00812,0.199762,0.53916,24.9999,1.00158,5.00041,5.10411,NONE
1.610000,normal,50.00712,0.200110,0.45631,25.0058,1.00149,5.00469,5.09176,NONE
1.620000,normal,49.99292,0.199792,0.48844,25.0097,0.99943,4.99571,5.10974,NONE
1.630000,normal,49.99719,0.200362,0.46102,25.0010,0.99946,5.00570,5.09131,NONE
1.640000,normal,50.00354,0.200409,0.47317,25.0117,0.99887,5.00559,5.09962,NONE
1.650000,normal,50.00003,0.200267,0.46953,24.9992,0.99890,5.01296,5.09027,NONE
1.660000,normal,50.00913,0.199709,0.51209,25.0078,0.99827,5.00472,5.09398,NONE
1.670000,normal,49.99132,0.199810,0.52737,25.0012,1.00145,5.00766,5.10268,NONE
1.680000,normal,50.00198,0.199897,0.53412,25.0129,0.99930,5.00993,5.08698,NONE
1.690000,normal,49.99649,0.199545,0.50358,25.0008,1.00180,5.01041,5.10249,NONE
1.700000,normal,49.99652,0.200171,0.49084,25.0102,1.00147,5.00200,5.09744,NONE
1.710000,normal,50.00297,0.199801,0.47293,25.0013,1.00088,4.99773,5.11254,NONE
1.720000,normal,49.99279,0.200436,0.47442,25.0024,1.00149,5.01346,5.08522,NONE
1.730000,normal,49.99141,0.200260,0.54394,25.0047,0.99972,4.99962,5.09941,NONE
1.740000,normal,50.00450,0.199825,0.49426,25.0053,1.00008,4.99807,5.08666,NONE
1.750000,normal,49.99864,0.200372,0.52205,24.9983,0.99987,4.98619,5.11376,NONE
1.760000,normal,50.00162,0.200275,0.46205,25.0013,0.99868,4.99238,5.08826,NONE
1.770000,normal,50.00143,0.200425,0.54116,25.0060,1.00162,5.01449,5.11429,NONE
1.780000,normal,49.99020,0.199781,0.48386,24.9967,0.99867,5.01476,5.08753,NONE
1.790000,normal,49.99825,0.199696,0.51503,25.0039,0.99898,4.99089,5.11126,NONE
1.800000,normal,49.99183,0.199530,0.54059,25.0022,1.00187,5.00943,5.10546,NONE
1.810000,normal,49.99631,0.200215,0.45829,25.0080,1.00092,5.01351,5.08888,NONE
1.820000,normal,50.00943,0.200398,0.48518,25.0131,1.00042,4.99483,5.09812,NONE
1.830000,normal,50.00476,0.200118,0.46235,24.9944,0.99980,5.00256,5.08789,NONE
1.840000,normal,50.00123,0.200436,0.47871,25.0053,1.00128,5.00267,5.08721,NONE
1.850000,normal,50.00390,0.199685,0.48942,24.9968,1.00063,4.98919,5.08576,NONE
1.860000,normal,50.00585,0.200415,0.45813,24.9967,1.00045,4.98972,5.09350,NONE
1.870000,normal,50.00458,0.199697,0.52560,25.0025,1.00112,5.00383,5.11486,NONE
1.880000,normal,49.99615,0.200432,0.45779,24.9985,0.99913,5.00421,5.11381,NONE
1.890000,normal,50.00435,0.200085,0.51663,25.0120,0.99994,5.00820,5.09579,NONE
1.900000,normal,50.00310,0.200469,0.52637,25.0069,1.00088,4.98575,5.11457,NONE
1.910000,normal,50.00722,0.199769,0.45475,25.0133,1.00097,5.00050,5.09456,NONE
1.920000,normal,49.99019,0.199747,0.47081,25.0043,0.99978,4.98764,5.09362,NONE
1.930000,normal,49.99479,0.200400,0.49753,25.0113,1.00110,4.99448,5.08688,NONE
1.940000,normal,50.00949,0.200302,0.45175,25.0071,1.00190,4.99637,5.11056,NONE
1.950000,normal,49.99763,0.200237,0.53648,25.0134,1.00157,5.00061,5.10075,NONE
1.960000,normal,49.99982,0.200432,0.53125,24.9987,0.99996,4.99075,5.11346,NONE
1.970000,normal,49.99020,0.199961,0.50052,25.0091,1.00041,5.00450,5.10820,NONE
1.980000,normal,50.00996,0.200209,0.46460,25.0021,1.00047,5.00556,5.11208,NONE
1.990000,normal,49.99964,0.199591,0.53321,25.0066,0.99956,5.00465,5.09896,NONE
2.000000,normal,49.99392,0.199981,0.51518,24.9976,0.99925,4.99719,5.10231,NONE
2.010000,normal,49.99152,0.200237,0.53001,24.9948,0.99967,5.01202,5.09109,NONE
2.020000,normal,50.00506,0.199513,0.48608,25.0016,1.00102,4.98516,5.08933,NONE
2.030000,normal,49.99391,0.199881,0.51751,24.9941,1.00059,4.98777,5.08701,NONE
2.040000,normal,49.99953,0.199982,0.48514,25.0037,0.99954,4.99882,5.08647,NONE
2.050000,normal,49.99687,0.200182,0.50874,25.0020,1.00015,4.99667,5.10561,NONE
2.060000,normal,50.00153,0.200118,0.50318,25.0099,0.99949,5.00615,5.08751,NONE
2.070000,normal,49.99899,0.200140,0.53166,25.0034,0.99843,5.01218,5.11361,NONE
2.080000,normal,49.99105,0.200466,0.46919,25.0007,0.99962,5.00727,5.10193,NONE
2.090000,normal,49.99690,0.199718,0.50949,25.0054,1.00148,4.99851,5.09921,NONE
2.100000,normal,50.00432,0.200443,0.48268,25.0053,0.99933,4.99162,5.09891,NONE
2.110000,normal,50.00866,0.199974,0.52701,25.0134,0.99988,4.98559,5.08990,NONE
2.120000,normal,49.99485,0.199870,0.49358,24.9975,0.99962,5.00144,5.09734,NONE
2.130000,normal,50.00014,0.200252,0.45316,25.0044,1.00133,4.98800,5.10131,NONE
2.140000,normal,50.00452,0.200274,0.53463,25.0001,0.99874,4.98658,5.09874,NONE
2.150000,normal,50.00423,0.200322,0.46270,25.0105,1.00163,4.99887,5.09681,NONE
2.160000,normal,50.00682,0.199794,0.49244,24.9983,0.99942,5.01470,5.10823,NONE
2.170000,normal,49.99928,0.200294,0.51573,25.0012,1.00048,5.00848,5.08525,NONE
2.180000,normal,50.00311,0.200340,0.46160,24.9953,1.00165,4.99726,5.10929,NONE
2.190000,normal,50.00508,0.199608,0.46870,25.0123,0.99820,4.99387,5.09827,NONE
2.200000,normal,50.00473,0.199965,0.54300,25.0132,0.99989,5.00316,5.09090,NONE
2.210000,normal,49.99437,0.199575,0.51089,25.0038,0.99896,5.00571,5.09661,NONE
2.220000,normal,49.99512,0.199653,0.45450,25.0096,1.00193,4.98998,5.10430,NONE
2.230000,normal,50.00601,0.199769,0.50255,25.0042,1.00123,5.00951,5.10796,NONE
2.240000,normal,50.00274,0.200092,0.49969,25.0130,1.00080,5.01400,5.10163,NONE
2.250000,normal,49.99388,0.200238,0.54091,25.0086,0.99803,4.99640,5.09407,NONE
2.260000,normal,50.00379,0.199911,0.52084,25.0076,0.99915,4.98743,5.11321,NONE
2.270000,normal,49.99470,0.199906,0.45474,24.9960,0.99928,5.01202,5.09480,NONE
2.280000,normal,50.00030,0.199518,0.52567,24.9949,0.99862,5.01024,5.10459,NONE
2.290000,normal,49.99944,0.199997,0.53266,25.0058,0.99958,5.00535,5.09699,NONE
2.300000,normal,49.99964,0.199513,0.45655,24.9971,1.00141,4.99730,5.11235,NONE
2.310000,normal,50.00781,0.199523,0.48226,25.0129,1.00029,5.00265,5.08976,NONE
2.320000,normal,50.00246,0.199857,0.54505,25.0108,0.99974,5.00589,5.10919,NONE
2.330000,normal,50.00542,0.200341,0.50113,25.0115,0.99974,4.98820,5.10093,NONE
2.340000,normal,50.00394,0.199981,0.49710,25.0098,0.99967,4.99605,5.10733,NONE
2.350000,normal,50.00911,0.199610,0.47508,24.9981,0.99996,4.99350,5.09419,NONE
2.360000,normal,49.99391,0.200026,0.46449,24.9965,0.99850,5.00273,5.08513,NONE
2.370000,normal,50.00901,0.200167,0.50752,24.9986,0.99826,4.99438,5.10005,NONE
2.380000,normal,50.00132,0.199835,0.50905,25.0050,0.99901,4.98797,5.09910,NONE
2.390000,normal,49.99817,0.200034,0.48521,25.0119,1.00016,4.98982,5.08732,NONE
2.400000,normal,49.99393,0.200351,0.53737,25.0026,1.00156,5.00788,5.10099,NONE
2.410000,normal,49.99201,0.200432,0.50421,25.0021,0.99854,4.99213,5.11292,NONE
2.420000,normal,49.99133,0.200218,0.50778,25.0012,1.00125,4.98714,5.11278,NONE
2.430000,normal,50.00287,0.199987,0.47306,25.0147,0.99860,5.00469,5.10813,NONE
2.440000,normal,50.00435,0.199663,0.46908,24.9960,1.00180,4.99834,5.08956,NONE
2.450000,normal,50.00003,0.199703,0.48368,24.9995,1.00176,4.98532,5.08541,NONE
2.460000,normal,49.99340,0.199827,0.51247,25.0060,0.99832,4.98743,5.08656,NONE
2.470000,normal,49.99433,0.200469,0.45077,25.0080,0.99999,4.98902,5.09411,NONE
2.480000,normal,50.00781,0.199561,0.48696,25.0019,1.00164,5.00655,5.09081,NONE
2.490000,normal,49.99023,0.199697,0.47367,25.0130,1.00003,5.00901,5.09229,NONE
2.500000,normal,50.00514,0.199922,0.47421,24.9974,1.00097,4.99332,5.08512,NONE
2.510000,normal,50.00767,0.200042,0.52720,25.0110,0.99973,4.98812,5.09724,NONE
2.520000,normal,49.99842,0.200265,0.52306,25.0065,0.99866,4.99830,5.09063,NONE
2.530000,normal,50.00343,0.200179,0.54569,25.0030,0.99803,4.98818,5.09639,NONE
2.540000,normal,49.99847,0.200496,0.53826,24.9975,1.00005,5.01151,5.10962,NONE
2.550000,normal,49.99695,0.200338,0.48428,24.9970,1.00053,5.00265,5.09475,NONE
2.560000,normal,49.99211,0.199720,0.48350,24.9990,0.99946,5.00187,5.11125,NONE
2.570000,normal,50.00152,0.199825,0.52907,25.0107,0.99805,4.99190,5.09158,NONE
2.580000,normal,50.00341,0.199870,0.52617,25.0030,0.99897,5.00114,5.10368,NONE
2.590000,normal,49.99781,0.200054,0.53936,24.9982,0.99893,5.00007,5.08980,NONE
2.600000,normal,50.00870,0.199888,0.50259,25.0035,1.00079,4.99498,5.10659,NONE
2.610000,normal,49.99618,0.199915,0.54784,25.0091,0.99990,5.01223,5.11369,NONE
2.620000,normal,49.99408,0.200278,0.54904,25.0014,1.00072,4.99770,5.10261,NONE
2.630000,normal,49.99623,0.200428,0.47329,25.0112,1.00010,4.98977,5.09479,NONE
2.640000,normal,50.00308,0.200391,0.50526,25.0108,1.00179,4.99323,5.09322,NONE
2.650000,normal,49.99979,0.199952,0.52247,25.0096,1.00055,4.99505,5.09068,NONE
2.660000,normal,49.99677,0.200234,0.48757,25.0091,1.00178,5.00326,5.09019,NONE
2.670000,normal,50.00682,0.200413,0.52899,25.0026,0.99997,4.99252,5.10742,NONE
2.680000,normal,50.00752,0.199922,0.52623,25.0081,1.00029,5.01152,5.08538,NONE
2.690000,normal,49.99448,0.199587,0.50379,25.0137,0.99906,4.98725,5.11085,NONE
2.700000,normal,50.00454,0.199729,0.49994,25.0099,0.99862,4.99328,5.09515,NONE
2.710000,normal,50.00916,0.200052,0.50997,24.9984,0.99893,5.01280,5.10721,NONE
2.720000,normal,49.99238,0.200113,0.45944,25.0081,0.99921,4.99748,5.09973,NONE
2.730000,normal,50.00029,0.200431,0.53123,25.0078,1.00162,5.00233,5.10578,NONE
2.740000,normal,50.00835,0.199552,0.54352,24.9982,1.00087,5.00754,5.10690,NONE
2.750000,normal,49.99544,0.199774,0.53378,25.0046,1.00028,5.00951,5.10755,NONE
2.760000,normal,49.99733,0.199764,0.53593,25.0066,1.00179,4.99314,5.11313,NONE
2.770000,normal,50.00830,0.199648,0.53249,24.9998,0.99823,4.99404,5.11159,NONE
2.780000,normal,49.99902,0.200284,0.52122,24.9986,0.99896,5.00038,5.08743,NONE
2.790000,normal,50.00812,0.199606,0.51984,25.0129,0.99964,4.98853,5.09597,NONE
2.800000,normal,49.99044,0.199612,0.45394,24.9977,0.99984,5.00879,5.10420,NONE
2.810000,normal,50.00974,0.200403,0.50704,25.0046,0.99988,5.00492,5.09016,NONE
2.820000,normal,50.00006,0.199765,0.48853,25.0141,0.99842,5.00301,5.09402,NONE
2.830000,normal,49.99076,0.199526,0.51648,25.0105,1.00049,4.98786,5.09287,NONE
2.840000,normal,49.99712,0.200066,0.50938,25.0067,0.99977,5.00056,5.10707,NONE
2.850000,normal,49.99705,0.199558,0.46032,25.0102,1.00169,4.99442,5.09909,NONE
2.860000,normal,49.99588,0.200072,0.48213,25.0047,0.99833,4.98784,5.11479,NONE
2.870000,normal,50.00068,0.200448,0.49677,24.9967,1.00001,5.00353,5.08624,NONE
2.880000,normal,50.00618,0.199571,0.50026,25.0016,1.00036,4.99039,5.09296,NONE
2.890000,normal,49.99766,0.200191,0.48119,24.9982,0.99903,4.99852,5.10686,NONE
2.900000,normal,50.00501,0.200318,0.45599,24.9993,1.00044,5.00271,5.09649,NONE
2.910000,normal,49.99669,0.199572,0.47797,25.0145,0.99842,5.00227,5.08759,NONE
2.920000,normal,50.00527,0.199532,0.50353,25.0095,1.00127,4.98509,5.10287,NONE
2.930000,normal,50.00665,0.199831,0.47947,25.0017,0.99992,4.99050,5.10708,NONE
2.940000,normal,49.99326,0.199801,0.53602,25.0122,1.00033,5.01000,5.11177,NONE
