time_s,scenario,kv_meas,tube_ma,return_ua,temp_c,flux,spot_x_um,spot_y_um,flags
1.140000,emission,49.99746,0.218152,0.51667,24.9955,1.07857,5.53724,5.09420,SPOT_UNSTABLE|EMISSION_ASSOC
1.150000,emission,49.99206,0.217333,0.49119,24.9992,1.07606,5.50921,5.10374,SPOT_UNSTABLE|EMISSION_ASSOC
1.160000,emission,50.00010,0.215899,0.50335,25.0121,1.07066,5.51180,5.10801,SPOT_UNSTABLE|EMISSION_ASSOC
1.170000,emission,49.99657,0.215162,0.50269,25.0012,1.06697,5.45627,5.08599,SPOT_UNSTABLE|EMISSION_ASSOC
1.180000,emission,50.00917,0.213838,0.52540,25.0095,1.06166,5.43775,5.09048,SPOT_UNSTABLE|EMISSION_ASSOC
1.190000,emission,50.00209,0.212433,0.54691,25.0042,1.05426,5.38505,5.10031,SPOT_UNSTABLE|EMISSION_ASSOC
1.200000,emission,50.00906,0.210618,0.47842,25.0077,1.04765,5.32769,5.11453,SPOT_UNSTABLE|EMISSION_ASSOC
1.210000,emission,49.99193,0.209119,0.48937,25.0090,1.03858,5.26816,5.10739,SPOT_UNSTABLE|EMISSION_ASSOC
1.220000,emission,50.00835,0.206695,0.54739,25.0053,1.02840,5.20219,5.10785,SPOT_UNSTABLE|EMISSION_ASSOC
1.230000,emission,50.00781,0.204331,0.49444,24.9984,1.02100,5.14969,5.09278,SPOT_UNSTABLE|EMISSION_ASSOC
1.240000,emission,50.00763,0.202311,0.45281,25.0099,1.01046,5.07114,5.10548,SPOT_UNSTABLE|EMISSION_ASSOC
1.250000,emission,49.99832,0.200199,0.50035,25.0116,1.00123,5.00077,5.08875,SPOT_UNSTABLE|EMISSION_ASSOC
1.260000,emission,49.99255,0.198218,0.53317,24.9972,0.98905,4.94265,5.09529,SPOT_UNSTABLE|EMISSION_ASSOC
1.270000,emission,49.99014,0.195368,0.51902,25.0096,0.97990,4.85790,5.09760,SPOT_UNSTABLE|EMISSION_ASSOC
1.280000,emission,49.99178,0.193601,0.46733,24.9937,0.97178,4.80414,5.10732,SPOT_UNSTABLE|EMISSION_ASSOC
1.290000,emission,49.99655,0.191325,0.45120,25.0070,0.96292,4.72670,5.08970,SPOT_UNSTABLE|EMISSION_ASSOC
1.300000,emission,49.99554,0.189444,0.45826,24.9974,0.95227,4.68292,5.09338,SPOT_UNSTABLE|EMISSION_ASSOC
1.310000,emission,50.00425,0.187474,0.46885,24.9950,0.94341,4.61797,5.09556,SPOT_UNSTABLE|EMISSION_ASSOC
1.320000,emission,50.00431,0.186120,0.50056,25.0120,0.93653,4.56932,5.09934,SPOT_UNSTABLE|EMISSION_ASSOC
1.330000,emission,49.99832,0.184757,0.50938,24.9991,0.93109,4.53818,5.08788,SPOT_UNSTABLE|EMISSION_ASSOC
1.340000,emission,50.00528,0.183707,0.47071,24.9951,0.92913,4.49484,5.10133,SPOT_UNSTABLE|EMISSION_ASSOC
1.350000,emission,49.99776,0.183192,0.50505,25.0065,0.92395,4.48035,5.08920,SPOT_UNSTABLE|EMISSION_ASSOC
1.360000,emission,50.00275,0.182574,0.49065,24.9950,0.92013,4.46835,5.10997,SPOT_UNSTABLE|EMISSION_ASSOC
1.370000,emission,49.99156,0.182532,0.54292,25.0088,0.92178,4.45946,5.09068,SPOT_UNSTABLE|EMISSION_ASSOC
1.380000,emission,49.99376,0.181721,0.45554,25.0056,0.91816,4.44702,5.08654,SPOT_UNSTABLE|EMISSION_ASSOC
1.390000,emission,50.00835,0.181967,0.47206,25.0056,0.92284,4.44785,5.10789,SPOT_UNSTABLE|EMISSION_ASSOC
1.400000,emission,50.00866,0.183184,0.46388,24.9964,0.92515,4.48146,5.10208,SPOT_UNSTABLE|EMISSION_ASSOC
1.410000,emission,49.99384,0.183823,0.45116,25.0003,0.92866,4.49463,5.11007,SPOT_UNSTABLE|EMISSION_ASSOC
1.420000,emission,50.00361,0.185143,0.47703,25.0109,0.93361,4.54005,5.09893,SPOT_UNSTABLE|EMISSION_ASSOC
1.430000,emission,50.00946,0.186317,0.51815,25.0123,0.93755,4.56921,5.09842,SPOT_UNSTABLE|EMISSION_ASSOC
1.440000,emission,50.00510,0.187290,0.54340,25.0098,0.94709,4.61019,5.09303,SPOT_UNSTABLE|EMISSION_ASSOC
1.450000,emission,49.99486,0.188934,0.46991,24.9999,0.95117,4.68586,5.10704,SPOT_UNSTABLE|EMISSION_ASSOC
1.460000,emission,50.00092,0.191006,0.48477,24.9954,0.95962,4.74835,5.09949,SPOT_UNSTABLE|EMISSION_ASSOC
1.470000,emission,49.99737,0.193694,0.52059,24.9946,0.96889,4.78415,5.09609,SPOT_UNSTABLE|EMISSION_ASSOC
1.480000,emission,49.99487,0.195075,0.53658,25.0024,0.98011,4.85175,5.09279,SPOT_UNSTABLE|EMISSION_ASSOC
1.490000,emission,49.99402,0.197837,0.46798,25.0072,0.98955,4.94300,5.10943,SPOT_UNSTABLE|EMISSION_ASSOC
1.500000,emission,50.00925,0.199612,0.49440,25.0062,1.00189,4.99465,5.10993,SPOT_UNSTABLE|EMISSION_ASSOC
1.510000,emission,49.99820,0.202017,0.49548,24.9941,1.01032,5.06333,5.08914,SPOT_UNSTABLE|EMISSION_ASSOC
1.520000,emission,49.99635,0.204608,0.52439,24.9979,1.01900,5.14840,5.11083,SPOT_UNSTABLE|EMISSION_ASSOC
1.530000,emission,50.00391,0.206313,0.47752,25.0050,1.03143,5.19055,5.11475,SPOT_UNSTABLE|EMISSION_ASSOC
1.540000,emission,50.00427,0.208604,0.47904,24.9944,1.03722,5.27856,5.09830,SPOT_UNSTABLE|EMISSION_ASSOC
1.550000,emission,49.99809,0.211066,0.49659,25.0050,1.04633,5.31232,5.10642,SPOT_UNSTABLE|EMISSION_ASSOC
1.560000,emission,49.99936,0.212518,0.50132,25.0058,1.05364,5.37122,5.10014,SPOT_UNSTABLE|EMISSION_ASSOC
1.570000,emission,49.99564,0.213996,0.52517,24.9996,1.06314,5.42421,5.08668,SPOT_UNSTABLE|EMISSION_ASSOC
1.580000,emission,49.99378,0.215205,0.53222,24.9947,1.06563,5.46618,5.10226,SPOT_UNSTABLE|EMISSION_ASSOC
1.590000,emission,50.00527,0.216103,0.53314,25.0098,1.07155,5.50452,5.10623,SPOT_UNSTABLE|EMISSION_ASSOC
1.600000,emission,50.00812,0.216881,0.53916,24.9999,1.07767,5.52349,5.10411,SPOT_UNSTABLE|EMISSION_ASSOC
1.610000,emission,50.00712,0.217792,0.45631,25.0058,1.08007,5.54495,5.09176,SPOT_UNSTABLE|EMISSION_ASSOC
1.620000,emission,49.99292,0.217757,0.48844,25.0097,1.07927,5.54463,5.10974,SPOT_UNSTABLE|EMISSION_ASSOC
1.630000,emission,49.99719,0.218326,0.46102,25.0010,1.07930,5.55461,5.09131,SPOT_UNSTABLE|EMISSION_ASSOC
1.640000,emission,50.00354,0.218090,0.47317,25.0117,1.07745,5.54585,5.09962,SPOT_UNSTABLE|EMISSION_ASSOC
1.650000,emission,50.00003,0.217386,0.46953,24.9992,1.07499,5.53604,5.09027,SPOT_UNSTABLE|EMISSION_ASSOC
1.660000,emission,50.00913,0.215995,0.51209,25.0078,1.07066,5.50238,5.09398,SPOT_UNSTABLE|EMISSION_ASSOC
1.670000,emission,49.99132,0.215008,0.52737,25.0012,1.06899,5.47204,5.10268,SPOT_UNSTABLE|EMISSION_ASSOC
1.680000,emission,50.00198,0.213766,0.53412,25.0129,1.06094,5.43371,5.08698,SPOT_UNSTABLE|EMISSION_ASSOC
1.690000,emission,49.99649,0.211867,0.50358,25.0008,1.05656,5.38691,5.10249,SPOT_UNSTABLE|EMISSION_ASSOC
1.700000,emission,49.99652,0.210752,0.49084,25.0102,1.04850,5.32528,5.09744,SPOT_UNSTABLE|EMISSION_ASSOC
1.710000,emission,50.00297,0.208473,0.47293,25.0013,1.03942,5.26269,5.11254,SPOT_UNSTABLE|EMISSION_ASSOC
1.720000,emission,49.99279,0.207063,0.47442,25.0024,1.03094,5.21593,5.08522,SPOT_UNSTABLE|EMISSION_ASSOC
1.730000,emission,49.99141,0.204737,0.54394,25.0047,1.01962,5.13639,5.09941,SPOT_UNSTABLE|EMISSION_ASSOC
1.740000,emission,50.00450,0.202081,0.49426,25.0053,1.01011,5.06700,5.08666,SPOT_UNSTABLE|EMISSION_ASSOC
1.750000,emission,49.99864,0.200372,0.52205,24.9983,0.99987,4.98619,5.11376,SPOT_UNSTABLE|EMISSION_ASSOC
1.760000,emission,50.00162,0.198019,0.46205,25.0013,0.98865,4.92345,5.08826,SPOT_UNSTABLE|EMISSION_ASSOC
1.770000,emission,50.00143,0.195948,0.54116,25.0060,0.98172,4.87771,5.11429,SPOT_UNSTABLE|EMISSION_ASSOC
1.780000,emission,49.99020,0.193155,0.48386,24.9967,0.96922,4.81229,5.08753,SPOT_UNSTABLE|EMISSION_ASSOC
1.790000,emission,49.99825,0.191025,0.51503,25.0039,0.96044,4.72593,5.11126,SPOT_UNSTABLE|EMISSION_ASSOC
1.800000,emission,49.99183,0.188950,0.54059,25.0022,0.95485,4.68615,5.10546,SPOT_UNSTABLE|EMISSION_ASSOC
1.810000,emission,49.99631,0.187893,0.45829,25.0080,0.94616,4.63701,5.08888,SPOT_UNSTABLE|EMISSION_ASSOC
1.820000,emission,50.00943,0.186529,0.48518,25.0131,0.93877,4.57105,5.09812,SPOT_UNSTABLE|EMISSION_ASSOC
1.830000,emission,50.00476,0.184920,0.46235,24.9944,0.93225,4.53818,5.08789,SPOT_UNSTABLE|EMISSION_ASSOC
1.840000,emission,50.00123,0.184150,0.47871,25.0053,0.92889,4.50502,5.08721,SPOT_UNSTABLE|EMISSION_ASSOC
1.850000,emission,50.00390,0.182566,0.48942,24.9968,0.92455,4.46611,5.08576,SPOT_UNSTABLE|EMISSION_ASSOC
1.860000,emission,50.00585,0.182734,0.45813,24.9967,0.92187,4.44946,5.09350,SPOT_UNSTABLE|EMISSION_ASSOC
1.870000,emission,50.00458,0.181732,0.52560,25.0025,0.92128,4.45491,5.11486,SPOT_UNSTABLE|EMISSION_ASSOC
1.880000,emission,49.99615,0.182467,0.45779,24.9985,0.91929,4.45529,5.11381,SPOT_UNSTABLE|EMISSION_ASSOC
1.890000,emission,50.00435,0.182403,0.51663,25.0120,0.92135,4.46795,5.09579,SPOT_UNSTABLE|EMISSION_ASSOC
1.900000,emission,50.00310,0.183350,0.52637,25.0069,0.92480,4.46267,5.11457,SPOT_UNSTABLE|EMISSION_ASSOC
1.910000,emission,50.00722,0.183482,0.45475,25.0133,0.92858,4.50285,5.09456,SPOT_UNSTABLE|EMISSION_ASSOC
1.920000,emission,49.99019,0.184549,0.47081,25.0043,0.93223,4.52326,5.09362,SPOT_UNSTABLE|EMISSION_ASSOC
1.930000,emission,49.99479,0.186531,0.49753,25.0113,0.93946,4.57070,5.08688,SPOT_UNSTABLE|EMISSION_ASSOC
1.940000,emission,50.00949,0.187980,0.45175,25.0071,0.94713,4.61986,5.11056,SPOT_UNSTABLE|EMISSION_ASSOC
1.950000,emission,49.99763,0.189657,0.53648,25.0134,0.95455,4.67733,5.10075,SPOT_UNSTABLE|EMISSION_ASSOC
1.960000,emission,49.99982,0.191761,0.53125,24.9987,0.96142,4.72578,5.11346,SPOT_UNSTABLE|EMISSION_ASSOC
1.970000,emission,49.99020,0.193334,0.50052,25.0091,0.97096,4.80203,5.10820,SPOT_UNSTABLE|EMISSION_ASSOC
1.980000,emission,50.00996,0.195733,0.46460,25.0021,0.98057,4.86878,5.11208,SPOT_UNSTABLE|EMISSION_ASSOC
1.990000,emission,49.99964,0.197335,0.53321,25.0066,0.98954,4.93572,5.09896,SPOT_UNSTABLE|EMISSION_ASSOC
2.000000,emission,49.99392,0.199981,0.51518,24.9976,0.99925,4.99719,5.10231,SPOT_UNSTABLE|EMISSION_ASSOC
2.010000,emission,49.99152,0.202493,0.53001,24.9948,1.00970,5.08095,5.09109,SPOT_UNSTABLE|EMISSION_ASSOC
2.020000,emission,50.00506,0.203990,0.48608,25.0016,1.02091,5.12194,5.08933,SPOT_UNSTABLE|EMISSION_ASSOC
2.030000,emission,49.99391,0.206508,0.51751,24.9941,1.03004,5.19024,5.08701,SPOT_UNSTABLE|EMISSION_ASSOC
2.040000,emission,49.99953,0.208653,0.48514,25.0037,1.03808,5.26379,5.08647,SPOT_UNSTABLE|EMISSION_ASSOC
2.050000,emission,49.99687,0.210762,0.50874,25.0020,1.04717,5.31995,5.10561,SPOT_UNSTABLE|EMISSION_ASSOC
2.060000,emission,50.00153,0.212440,0.50318,25.0099,1.05425,5.38265,5.08751,SPOT_UNSTABLE|EMISSION_ASSOC
2.070000,emission,49.99899,0.214009,0.53166,25.0034,1.06007,5.43596,5.11361,SPOT_UNSTABLE|EMISSION_ASSOC
2.080000,emission,49.99105,0.215664,0.46919,25.0007,1.06716,5.47165,5.10193,SPOT_UNSTABLE|EMISSION_ASSOC
2.090000,emission,49.99690,0.216005,0.50949,25.0054,1.07386,5.49617,5.09921,SPOT_UNSTABLE|EMISSION_ASSOC
2.100000,emission,50.00432,0.217562,0.48268,25.0053,1.07541,5.51470,5.09891,SPOT_UNSTABLE|EMISSION_ASSOC
2.110000,emission,50.00866,0.217655,0.52701,25.0134,1.07846,5.52585,5.08990,SPOT_UNSTABLE|EMISSION_ASSOC
2.120000,emission,49.99485,0.217834,0.49358,24.9975,1.07946,5.55036,5.09734,SPOT_UNSTABLE|EMISSION_ASSOC
2.130000,emission,50.00014,0.218216,0.45316,25.0044,1.08117,5.53691,5.10131,SPOT_UNSTABLE|EMISSION_ASSOC
2.140000,emission,50.00452,0.217955,0.53463,25.0001,1.07732,5.52684,5.09874,SPOT_UNSTABLE|EMISSION_ASSOC
2.150000,emission,50.00423,0.217441,0.46270,25.0105,1.07771,5.52196,5.09681,SPOT_UNSTABLE|EMISSION_ASSOC
2.160000,emission,50.00682,0.216081,0.49244,24.9983,1.07181,5.51236,5.10823,SPOT_UNSTABLE|EMISSION_ASSOC
2.170000,emission,49.99928,0.215492,0.51573,25.0012,1.06802,5.47286,5.08525,SPOT_UNSTABLE|EMISSION_ASSOC
2.180000,emission,50.00311,0.214209,0.46160,24.9953,1.06329,5.42104,5.10929,SPOT_UNSTABLE|EMISSION_ASSOC
2.190000,emission,50.00508,0.211930,0.46870,25.0123,1.05296,5.37038,5.09827,SPOT_UNSTABLE|EMISSION_ASSOC
2.200000,emission,50.00473,0.210545,0.54300,25.0132,1.04691,5.32644,5.09090,SPOT_UNSTABLE|EMISSION_ASSOC
2.210000,emission,49.99437,0.208246,0.51089,25.0038,1.03750,5.27068,5.09661,SPOT_UNSTABLE|EMISSION_ASSOC
2.220000,emission,49.99512,0.206279,0.45450,25.0096,1.03138,5.19245,5.10430,SPOT_UNSTABLE|EMISSION_ASSOC
