time_s,scenario,kv_meas,tube_ma,return_ua,temp_c,flux,spot_x_um,spot_y_um,flags
0.200000,kv-ripple,50.43958,0.200257,0.47591,25.0015,1.00062,5.26726,5.26198,NONE
0.210000,kv-ripple,50.35461,0.199992,0.53512,25.0092,1.00101,5.22320,5.23229,NONE
0.220000,kv-ripple,50.27825,0.200038,0.47222,24.9989,1.00138,5.17605,5.22467,NONE
0.230000,kv-ripple,50.18849,0.200281,0.54523,25.0078,0.99948,5.12613,5.17502,NONE
0.240000,kv-ripple,50.08895,0.200329,0.53467,25.0051,1.00166,5.04670,5.12319,NONE
0.250000,kv-ripple,50.00257,0.199666,0.45922,24.9943,1.00089,4.99270,5.09197,NONE
0.260000,kv-ripple,49.90635,0.199812,0.48489,25.0071,1.00190,4.94328,5.05286,NONE
0.270000,kv-ripple,49.80468,0.199791,0.48762,25.0006,0.99929,4.88376,5.03166,NONE
0.280000,kv-ripple,49.71746,0.200144,0.52682,25.0049,0.99913,4.84904,5.00391,NONE
0.290000,kv-ripple,49.63156,0.199719,0.48745,24.9966,1.00135,4.77127,4.95304,NONE
0.300000,kv-ripple,49.56169,0.199615,0.46033,25.0004,1.00055,4.75028,4.91076,NONE
0.310000,kv-ripple,49.49190,0.199936,0.47072,25.0015,1.00053,4.69219,4.90547,NONE
0.320000,kv-ripple,49.41502,0.200476,0.54166,24.9991,1.00052,4.64301,4.87449,NONE
0.330000,kv-ripple,49.37310,0.200398,0.54045,24.9980,0.99851,4.62108,4.85653,NONE
0.340000,kv-ripple,49.33056,0.199937,0.50728,25.0037,1.00194,4.58920,4.81491,NONE
0.350000,kv-ripple,49.29083,0.200173,0.45787,24.9959,1.00087,4.57698,4.82840,NONE
0.360000,kv-ripple,49.26921,0.200268,0.51656,25.0022,0.99919,4.56105,4.79563,NONE
0.370000,kv-ripple,49.25647,0.200374,0.52434,25.0103,0.99897,4.55654,4.80690,NONE
0.380000,kv-ripple,49.24958,0.200006,0.52239,25.0086,1.00139,4.55737,4.79582,NONE
0.390000,kv-ripple,49.26782,0.200131,0.52800,25.0048,0.99930,4.57031,4.80310,NONE
0.400000,kv-ripple,49.28241,0.200215,0.52829,24.9944,0.99835,4.58322,4.81631,NONE
0.410000,kv-ripple,49.32317,0.200464,0.46448,25.0044,1.00126,4.58884,4.83324,NONE
0.420000,kv-ripple,49.36746,0.199540,0.46797,24.9917,1.00132,4.61347,4.85883,NONE
0.430000,kv-ripple,49.41986,0.200085,0.54997,24.9915,1.00173,4.65747,4.86995,NONE
0.440000,kv-ripple,49.48650,0.199502,0.52864,25.0053,0.99845,4.68052,4.88546,NONE
0.450000,kv-ripple,49.55657,0.199527,0.50891,24.9923,1.00003,4.73878,4.91376,NONE
0.460000,kv-ripple,49.64117,0.199700,0.46502,24.9914,0.99956,4.79755,4.94512,NONE
0.470000,kv-ripple,49.71584,0.200485,0.49443,25.0000,0.99981,4.84880,5.00011,NONE
0.480000,kv-ripple,49.80448,0.200361,0.49763,24.9957,0.99826,4.88814,5.01403,NONE
0.490000,kv-ripple,49.90947,0.200136,0.49365,24.9992,0.99990,4.95120,5.05056,NONE
0.500000,kv-ripple,49.99732,0.199543,0.48756,25.0073,1.00001,5.01339,5.10257,NONE
0.510000,kv-ripple,50.08792,0.200298,0.53797,24.9917,0.99985,5.04308,5.14979,NONE
0.520000,kv-ripple,50.19101,0.200375,0.51294,25.0037,1.00030,5.11470,5.18074,NONE
0.530000,kv-ripple,50.27447,0.199890,0.48688,25.0058,0.99837,5.17966,5.21827,NONE
0.540000,kv-ripple,50.35160,0.199526,0.46918,24.9929,1.00113,5.21702,5.24310,NONE
0.550000,kv-ripple,50.44896,0.200130,0.53930,24.9956,1.00031,5.25419,5.27761,NONE
0.560000,kv-ripple,50.50599,0.199689,0.45884,25.0083,1.00065,5.30962,5.29098,NONE
0.570000,kv-ripple,50.58448,0.200470,0.45447,25.0060,0.99881,5.34646,5.33645,NONE
0.580000,kv-ripple,50.64200,0.199855,0.45773,24.9946,0.99867,5.39194,5.33910,NONE
0.590000,kv-ripple,50.67499,0.200370,0.49204,25.0093,1.00083,5.39914,5.37313,NONE
0.600000,kv-ripple,50.71836,0.199568,0.52307,25.0057,1.00023,5.41712,5.38518,NONE
0.610000,kv-ripple,50.73404,0.199803,0.51375,24.9931,0.99891,5.42925,5.39261,NONE
0.620000,kv-ripple,50.75488,0.199721,0.47905,24.9982,1.00001,5.44757,5.38896,NONE
0.630000,kv-ripple,50.75540,0.199839,0.48385,24.9939,0.99909,5.44229,5.40225,SPOT_UNSTABLE|KV_ASSOC
0.640000,kv-ripple,50.74175,0.199954,0.45519,25.0031,0.99915,5.45219,5.40019,SPOT_UNSTABLE|KV_ASSOC
0.650000,kv-ripple,50.71675,0.199943,0.46792,25.0087,1.00154,5.42293,5.40003,SPOT_UNSTABLE|KV_ASSOC
0.660000,kv-ripple,50.68817,0.199728,0.49579,25.0071,1.00073,5.39555,5.35903,SPOT_UNSTABLE|KV_ASSOC
0.670000,kv-ripple,50.63930,0.199677,0.51662,24.9931,1.00075,5.37849,5.35229,SPOT_UNSTABLE|KV_ASSOC
0.680000,kv-ripple,50.56912,0.199962,0.48484,24.9951,1.00146,5.35221,5.32496,SPOT_UNSTABLE|KV_ASSOC
0.690000,kv-ripple,50.52029,0.199524,0.53819,24.9946,0.99944,5.29362,5.30229,SPOT_UNSTABLE|KV_ASSOC
0.700000,kv-ripple,50.44230,0.200058,0.47213,25.0022,0.99860,5.26650,5.28728,SPOT_UNSTABLE|KV_ASSOC
0.710000,kv-ripple,50.35249,0.200457,0.46741,25.0080,1.00046,5.20620,5.23809,SPOT_UNSTABLE|KV_ASSOC
0.720000,kv-ripple,50.28071,0.200475,0.52318,24.9961,1.00189,5.16609,5.22011,SPOT_UNSTABLE|KV_ASSOC
0.730000,kv-ripple,50.18748,0.199903,0.53590,24.9968,0.99869,5.11035,5.18529,SPOT_UNSTABLE|KV_ASSOC
0.740000,kv-ripple,50.09675,0.200163,0.48042,24.9963,1.00168,5.04875,5.14264,SPOT_UNSTABLE|KV_ASSOC
0.750000,kv-ripple,50.00789,0.199754,0.49471,25.0065,1.00136,4.99075,5.08889,SPOT_UNSTABLE|KV_ASSOC
0.760000,kv-ripple,49.90685,0.200258,0.49616,25.0049,0.99979,4.95226,5.05948,SPOT_UNSTABLE|KV_ASSOC
0.770000,kv-ripple,49.81960,0.200340,0.54169,25.0085,0.99848,4.88915,5.02540,SPOT_UNSTABLE|KV_ASSOC
0.780000,kv-ripple,49.71797,0.200041,0.51064,25.0066,0.99976,4.82003,5.00238,SPOT_UNSTABLE|KV_ASSOC
0.790000,kv-ripple,49.63917,0.199654,0.51990,24.9917,1.00106,4.79707,4.94421,SPOT_UNSTABLE|KV_ASSOC
0.800000,kv-ripple,49.55559,0.200282,0.48296,25.0052,0.99801,4.72577,4.93047,SPOT_UNSTABLE|KV_ASSOC
0.810000,kv-ripple,49.48617,0.199837,0.48408,25.0110,1.00194,4.68333,4.89169,SPOT_UNSTABLE|KV_ASSOC
0.820000,kv-ripple,49.43200,0.200386,0.46864,25.0054,1.00166,4.65172,4.85853,SPOT_UNSTABLE|KV_ASSOC
0.830000,kv-ripple,49.37544,0.199948,0.53844,24.9967,1.00143,4.61018,4.83571,SPOT_UNSTABLE|KV_ASSOC
0.840000,kv-ripple,49.32160,0.200151,0.45800,25.0068,1.00175,4.59378,4.81821,SPOT_UNSTABLE|KV_ASSOC
0.850000,kv-ripple,49.29175,0.200485,0.53446,24.9924,1.00160,4.56266,4.81799,SPOT_UNSTABLE|KV_ASSOC
0.860000,kv-ripple,49.26169,0.200162,0.47409,25.0023,1.00194,4.56418,4.81250,SPOT_UNSTABLE|KV_ASSOC
0.870000,kv-ripple,49.26082,0.199979,0.54053,24.9996,1.00034,4.54992,4.79971,SPOT_UNSTABLE|KV_ASSOC
0.880000,kv-ripple,49.25929,0.199827,0.46005,25.0030,1.00136,4.53651,4.79668,SPOT_UNSTABLE|KV_ASSOC
0.890000,kv-ripple,49.25669,0.200440,0.46086,25.0097,1.00043,4.55164,4.79835,SPOT_UNSTABLE|KV_ASSOC
0.900000,kv-ripple,49.29385,0.200390,0.49406,25.0104,1.00120,4.57895,4.80459,SPOT_UNSTABLE|KV_ASSOC
0.910000,kv-ripple,49.32767,0.200388,0.54597,24.9967,1.00045,4.58402,4.82282,SPOT_UNSTABLE|KV_ASSOC
0.920000,kv-ripple,49.36749,0.200069,0.53678,24.9973,0.99991,4.61842,4.83699,SPOT_UNSTABLE|KV_ASSOC
0.930000,kv-ripple,49.41243,0.199873,0.50756,25.0060,1.00180,4.66445,4.85704,SPOT_UNSTABLE|KV_ASSOC
0.940000,kv-ripple,49.48549,0.200217,0.47319,24.9976,1.00167,4.68096,4.89232,SPOT_UNSTABLE|KV_ASSOC
0.950000,kv-ripple,49.55630,0.200239,0.48278,24.9988,0.99941,4.75036,4.92994,SPOT_UNSTABLE|KV_ASSOC
0.960000,kv-ripple,49.63665,0.200250,0.53827,25.0058,0.99954,4.77049,4.95029,SPOT_UNSTABLE|KV_ASSOC
0.970000,kv-ripple,49.71547,0.199513,0.49271,24.9978,0.99934,4.82049,5.00044,SPOT_UNSTABLE|KV_ASSOC
0.980000,kv-ripple,49.82137,0.199528,0.54638,25.0065,1.00034,4.89963,5.02812,SPOT_UNSTABLE|KV_ASSOC
0.990000,kv-ripple,49.89604,0.200260,0.46451,24.9968,0.99849,4.95506,5.06051,SPOT_UNSTABLE|KV_ASSOC
1.000000,kv-ripple,49.99155,0.200483,0.45787,24.9994,1.00155,5.00081,5.09875,SPOT_UNSTABLE|KV_ASSOC
1.010000,kv-ripple,50.08627,0.199643,0.54133,24.9947,0.99824,5.06015,5.13499,SPOT_UNSTABLE|KV_ASSOC
1.020000,kv-ripple,50.17715,0.199689,0.54495,24.9936,0.99918,5.12394,5.18310,SPOT_UNSTABLE|KV_ASSOC
1.030000,kv-ripple,50.28530,0.200181,0.54558,25.0120,0.99997,5.15919,5.22520,SPOT_UNSTABLE|KV_ASSOC
1.040000,kv-ripple,50.36521,0.200220,0.54387,24.9990,1.00009,5.21625,5.24491,SPOT_UNSTABLE|KV_ASSOC
1.050000,kv-ripple,50.44161,0.199653,0.49563,24.9959,1.00070,5.25649,5.28175,SPOT_UNSTABLE|KV_ASSOC
1.060000,kv-ripple,50.50473,0.200179,0.53214,25.0016,1.00088,5.32233,5.29042,SPOT_UNSTABLE|KV_ASSOC
1.070000,kv-ripple,50.57031,0.200404,0.45971,25.0085,1.00034,5.33270,5.33181,SPOT_UNSTABLE|KV_ASSOC
1.080000,kv-ripple,50.64189,0.199762,0.53040,25.0016,0.99850,5.37411,5.34587,SPOT_UNSTABLE|KV_ASSOC
1.090000,kv-ripple,50.67176,0.199515,0.47002,24.9952,1.00124,5.41451,5.37437,SPOT_UNSTABLE|KV_ASSOC
1.100000,kv-ripple,50.71958,0.200190,0.52903,25.0054,0.99939,5.43439,5.38811,SPOT_UNSTABLE|KV_ASSOC
1.110000,kv-ripple,50.74580,0.200493,0.47079,25.0113,0.99964,5.43063,5.39590,SPOT_UNSTABLE|KV_ASSOC
1.120000,kv-ripple,50.75103,0.200326,0.46101,24.9983,0.99805,5.45947,5.40604,SPOT_UNSTABLE|KV_ASSOC
1.130000,kv-ripple,50.75780,0.199779,0.54295,25.0111,0.99851,5.43679,5.40493,SPOT_UNSTABLE|KV_ASSOC
1.140000,kv-ripple,50.73417,0.200471,0.51667,24.9955,0.99998,5.43901,5.38888,SPOT_UNSTABLE|KV_ASSOC
1.150000,kv-ripple,50.70536,0.200214,0.49119,24.9992,0.99997,5.41411,5.38906,SPOT_UNSTABLE|KV_ASSOC
1.160000,kv-ripple,50.67872,0.199612,0.50335,25.0121,0.99828,5.42132,5.37946,SPOT_UNSTABLE|KV_ASSOC
1.170000,kv-ripple,50.62981,0.199964,0.50269,25.0012,0.99942,5.37184,5.33929,SPOT_UNSTABLE|KV_ASSOC
1.180000,kv-ripple,50.58705,0.199968,0.52540,25.0095,1.00002,5.36070,5.32163,SPOT_UNSTABLE|KV_ASSOC
1.190000,kv-ripple,50.51550,0.200111,0.54691,25.0042,0.99950,5.31660,5.30567,SPOT_UNSTABLE|KV_ASSOC
1.200000,kv-ripple,50.44990,0.200037,0.47842,25.0077,1.00062,5.26891,5.29086,SPOT_UNSTABLE|KV_ASSOC
1.210000,kv-ripple,50.35324,0.200447,0.48937,25.0090,1.00004,5.21998,5.25192,SPOT_UNSTABLE|KV_ASSOC
1.220000,kv-ripple,50.28444,0.200069,0.54739,25.0053,0.99895,5.16538,5.21829,SPOT_UNSTABLE|KV_ASSOC
1.230000,kv-ripple,50.19433,0.199855,0.49444,24.9984,1.00111,5.12482,5.16739,SPOT_UNSTABLE|KV_ASSOC
1.240000,kv-ripple,50.10162,0.200055,0.45281,25.0099,1.00043,5.05860,5.14308,SPOT_UNSTABLE|KV_ASSOC
1.250000,kv-ripple,49.99832,0.200199,0.50035,25.0116,1.00123,5.00077,5.08875,SPOT_UNSTABLE|KV_ASSOC
1.260000,kv-ripple,49.89855,0.200474,0.53317,24.9972,0.99907,4.95518,5.05769,SPOT_UNSTABLE|KV_ASSOC
1.270000,kv-ripple,49.80362,0.199844,0.51902,25.0096,0.99980,4.88277,5.02299,SPOT_UNSTABLE|KV_ASSOC
1.280000,kv-ripple,49.71569,0.200227,0.46733,24.9937,1.00123,4.84095,4.99688,SPOT_UNSTABLE|KV_ASSOC
1.290000,kv-ripple,49.63523,0.199996,0.45120,25.0070,1.00146,4.77487,4.94517,SPOT_UNSTABLE|KV_ASSOC
1.300000,kv-ripple,49.55470,0.200024,0.45826,24.9974,0.99929,4.74170,4.91705,SPOT_UNSTABLE|KV_ASSOC
1.310000,kv-ripple,49.49084,0.199796,0.46885,24.9950,0.99817,4.68642,4.89020,SPOT_UNSTABLE|KV_ASSOC
1.320000,kv-ripple,49.42642,0.199989,0.50056,25.0120,0.99817,4.64637,4.86819,SPOT_UNSTABLE|KV_ASSOC
1.330000,kv-ripple,49.36507,0.199955,0.50938,24.9991,0.99863,4.62261,4.83458,SPOT_UNSTABLE|KV_ASSOC
1.340000,kv-ripple,49.32666,0.199994,0.47071,24.9951,1.00151,4.58532,4.82988,SPOT_UNSTABLE|KV_ASSOC
1.350000,kv-ripple,49.28447,0.200311,0.50505,25.0065,1.00003,4.57545,4.80389,SPOT_UNSTABLE|KV_ASSOC
1.360000,kv-ripple,49.26604,0.200255,0.49065,24.9950,0.99871,4.56658,4.81528,SPOT_UNSTABLE|KV_ASSOC
1.370000,kv-ripple,49.24304,0.200497,0.54292,25.0088,1.00162,4.55926,4.79127,SPOT_UNSTABLE|KV_ASSOC
1.380000,kv-ripple,49.24524,0.199686,0.45554,25.0056,0.99800,4.54682,4.78713,SPOT_UNSTABLE|KV_ASSOC
1.390000,kv-ripple,49.27163,0.199648,0.47206,25.0056,1.00142,4.54607,4.81321,SPOT_UNSTABLE|KV_ASSOC
1.400000,kv-ripple,49.29536,0.200304,0.46388,24.9964,1.00124,4.57656,4.81676,SPOT_UNSTABLE|KV_ASSOC
1.410000,kv-ripple,49.31522,0.200110,0.45116,25.0003,1.00105,4.58511,4.83862,SPOT_UNSTABLE|KV_ASSOC
1.420000,kv-ripple,49.37036,0.200341,0.47703,25.0109,1.00116,4.62448,4.84564,SPOT_UNSTABLE|KV_ASSOC
1.430000,kv-ripple,49.43157,0.200187,0.51815,25.0123,0.99919,4.64626,4.86726,SPOT_UNSTABLE|KV_ASSOC
1.440000,kv-ripple,49.49169,0.199612,0.54340,25.0098,1.00185,4.67864,4.88766,SPOT_UNSTABLE|KV_ASSOC
1.450000,kv-ripple,49.55402,0.199515,0.46991,24.9999,0.99819,4.74464,4.93070,SPOT_UNSTABLE|KV_ASSOC
1.460000,kv-ripple,49.63960,0.199678,0.48477,24.9954,0.99816,4.79652,4.95496,SPOT_UNSTABLE|KV_ASSOC
1.470000,kv-ripple,49.72128,0.200320,0.52059,24.9946,0.99834,4.82096,4.98566,SPOT_UNSTABLE|KV_ASSOC
1.480000,kv-ripple,49.80835,0.199552,0.53658,25.0024,1.00001,4.87662,5.01818,SPOT_UNSTABLE|KV_ASSOC
1.490000,kv-ripple,49.90002,0.200093,0.46798,25.0072,0.99958,4.95553,5.07183,SPOT_UNSTABLE|KV_ASSOC
1.500000,kv-ripple,50.00925,0.199612,0.49440,25.0062,1.00189,4.99465,5.10993,SPOT_UNSTABLE|KV_ASSOC
1.510000,kv-ripple,50.09220,0.199761,0.49548,24.9941,1.00030,5.05079,5.12674,SPOT_UNSTABLE|KV_ASSOC
1.520000,kv-ripple,50.18287,0.200132,0.52439,24.9979,0.99910,5.12353,5.18543,SPOT_UNSTABLE|KV_ASSOC
1.530000,kv-ripple,50.28000,0.199687,0.47752,25.0050,1.00198,5.15373,5.22519,SPOT_UNSTABLE|KV_ASSOC
1.540000,kv-ripple,50.36558,0.199933,0.47904,24.9944,0.99868,5.23038,5.24283,SPOT_UNSTABLE|KV_ASSOC
1.550000,kv-ripple,50.43893,0.200486,0.49659,25.0050,0.99931,5.25354,5.28275,SPOT_UNSTABLE|KV_ASSOC
1.560000,kv-ripple,50.51277,0.200196,0.50132,25.0058,0.99888,5.30277,5.30550,SPOT_UNSTABLE|KV_ASSOC
1.570000,kv-ripple,50.57352,0.200127,0.52517,24.9996,1.00150,5.34716,5.31783,SPOT_UNSTABLE|KV_ASSOC
1.580000,kv-ripple,50.62702,0.200007,0.53222,24.9947,0.99809,5.38175,5.35555,SPOT_UNSTABLE|KV_ASSOC
1.590000,kv-ripple,50.68389,0.199816,0.53314,25.0098,0.99917,5.41404,5.37767,SPOT_UNSTABLE|KV_ASSOC
1.600000,kv-ripple,50.72142,0.199762,0.53916,24.9999,1.00158,5.42839,5.38943,SPOT_UNSTABLE|KV_ASSOC
1.610000,kv-ripple,50.74384,0.200110,0.45631,25.0058,1.00149,5.44672,5.38645,SPOT_UNSTABLE|KV_ASSOC
1.620000,kv-ripple,50.74144,0.199792,0.48844,25.0097,0.99943,5.44482,5.40914,SPOT_UNSTABLE|KV_ASSOC
1.630000,kv-ripple,50.74571,0.200362,0.46102,25.0010,0.99946,5.45481,5.39071,SPOT_UNSTABLE|KV_ASSOC
1.640000,kv-ripple,50.74025,0.200409,0.47317,25.0117,0.99887,5.44762,5.39430,SPOT_UNSTABLE|KV_ASSOC
1.650000,kv-ripple,50.71332,0.200267,0.46953,24.9992,0.99890,5.44093,5.37559,SPOT_UNSTABLE|KV_ASSOC
1.660000,kv-ripple,50.68775,0.199709,0.51209,25.0078,0.99827,5.41190,5.36543,SPOT_UNSTABLE|KV_ASSOC
1.670000,kv-ripple,50.62456,0.199810,0.52737,25.0012,1.00145,5.38761,5.35598,SPOT_UNSTABLE|KV_ASSOC
1.680000,kv-ripple,50.57987,0.199897,0.53412,25.0129,0.99930,5.35666,5.31813,SPOT_UNSTABLE|KV_ASSOC
1.690000,kv-ripple,50.50990,0.199545,0.50358,25.0008,1.00180,5.31846,5.30785,SPOT_UNSTABLE|KV_ASSOC
1.700000,kv-ripple,50.43735,0.200171,0.49084,25.0102,1.00147,5.26651,5.27378,SPOT_UNSTABLE|KV_ASSOC
1.710000,kv-ripple,50.36428,0.199801,0.47293,25.0013,1.00088,5.21452,5.25707,SPOT_UNSTABLE|KV_ASSOC
1.720000,kv-ripple,50.26889,0.200436,0.47442,25.0024,1.00149,5.17912,5.19565,SPOT_UNSTABLE|KV_ASSOC
1.730000,kv-ripple,50.17793,0.200260,0.54394,25.0047,0.99972,5.11153,5.17402,SPOT_UNSTABLE|KV_ASSOC
1.740000,kv-ripple,50.09850,0.199825,0.49426,25.0053,1.00008,5.05447,5.12426,SPOT_UNSTABLE|KV_ASSOC
1.750000,kv-ripple,49.99864,0.200372,0.52205,24.9983,0.99987,4.98619,5.11376,SPOT_UNSTABLE|KV_ASSOC
1.760000,kv-ripple,49.90762,0.200275,0.46205,25.0013,0.99868,4.93598,5.05066,SPOT_UNSTABLE|KV_ASSOC
1.770000,kv-ripple,49.81491,0.200425,0.54116,25.0060,1.00162,4.90258,5.03969,SPOT_UNSTABLE|KV_ASSOC
1.780000,kv-ripple,49.71411,0.199781,0.48386,24.9967,0.99867,4.84911,4.97709,SPOT_UNSTABLE|KV_ASSOC
1.790000,kv-ripple,49.63694,0.199696,0.51503,25.0039,0.99898,4.77411,4.96674,SPOT_UNSTABLE|KV_ASSOC
1.800000,kv-ripple,49.55099,0.199530,0.54059,25.0022,1.00187,4.74493,4.92913,SPOT_UNSTABLE|KV_ASSOC
1.810000,kv-ripple,49.48290,0.200215,0.45829,25.0080,1.00092,4.70547,4.88351,SPOT_UNSTABLE|KV_ASSOC
1.820000,kv-ripple,49.43155,0.200398,0.48518,25.0131,1.00042,4.64810,4.86697,SPOT_UNSTABLE|KV_ASSOC
1.830000,kv-ripple,49.37152,0.200118,0.46235,24.9944,0.99980,4.62261,4.83459,SPOT_UNSTABLE|KV_ASSOC
1.840000,kv-ripple,49.32261,0.200436,0.47871,25.0053,1.00128,4.59550,4.81576,SPOT_UNSTABLE|KV_ASSOC
1.850000,kv-ripple,49.29061,0.199685,0.48942,24.9968,1.00063,4.56121,4.80044,SPOT_UNSTABLE|KV_ASSOC
1.860000,kv-ripple,49.26913,0.200415,0.45813,24.9967,1.00045,4.54769,4.79881,SPOT_UNSTABLE|KV_ASSOC
1.870000,kv-ripple,49.25606,0.199697,0.52560,25.0025,1.00112,4.55472,4.81546,SPOT_UNSTABLE|KV_ASSOC
1.880000,kv-ripple,49.24763,0.200432,0.45779,24.9985,0.99913,4.55510,4.81440,SPOT_UNSTABLE|KV_ASSOC
1.890000,kv-ripple,49.26763,0.200085,0.51663,25.0120,0.99994,4.56618,4.80110,SPOT_UNSTABLE|KV_ASSOC
1.900000,kv-ripple,49.28981,0.200469,0.52637,25.0069,1.00088,4.55777,4.82925,SPOT_UNSTABLE|KV_ASSOC
1.910000,kv-ripple,49.32860,0.199769,0.45475,25.0133,1.00097,4.59333,4.82311,SPOT_UNSTABLE|KV_ASSOC
1.920000,kv-ripple,49.35694,0.199747,0.47081,25.0043,0.99978,4.60770,4.84032,SPOT_UNSTABLE|KV_ASSOC
1.930000,kv-ripple,49.41691,0.200400,0.49753,25.0113,1.00110,4.64775,4.85572,SPOT_UNSTABLE|KV_ASSOC
1.940000,kv-ripple,49.49608,0.200302,0.45175,25.0071,1.00190,4.68832,4.90519,SPOT_UNSTABLE|KV_ASSOC
1.950000,kv-ripple,49.55680,0.200237,0.53648,25.0134,1.00157,4.73611,4.92442,SPOT_UNSTABLE|KV_ASSOC
1.960000,kv-ripple,49.63850,0.200432,0.53125,24.9987,0.99996,4.77396,4.96893,SPOT_UNSTABLE|KV_ASSOC
1.970000,kv-ripple,49.71411,0.199961,0.50052,25.0091,1.00041,4.83885,4.99776,SPOT_UNSTABLE|KV_ASSOC
1.980000,kv-ripple,49.82344,0.200209,0.46460,25.0021,1.00047,4.89365,5.03747,SPOT_UNSTABLE|KV_ASSOC
1.990000,kv-ripple,49.90564,0.199591,0.53321,25.0066,0.99956,4.94825,5.06136,SPOT_UNSTABLE|KV_ASSOC
2.000000,kv-ripple,49.99392,0.199981,0.51518,24.9976,0.99925,4.99719,5.10231,SPOT_UNSTABLE|KV_ASSOC
2.010000,kv-ripple,50.08552,0.200237,0.53001,24.9948,0.99967,5.06842,5.12869,SPOT_UNSTABLE|KV_ASSOC
2.020000,kv-ripple,50.19157,0.199513,0.48608,25.0016,1.00102,5.09707,5.16394,SPOT_UNSTABLE|KV_ASSOC
2.030000,kv-ripple,50.27000,0.199881,0.51751,24.9941,1.00059,5.15342,5.19745,SPOT_UNSTABLE|KV_ASSOC
2.040000,kv-ripple,50.36085,0.199982,0.48514,25.0037,0.99954,5.21561,5.23099,SPOT_UNSTABLE|KV_ASSOC
2.050000,kv-ripple,50.43771,0.200182,0.50874,25.0020,1.00015,5.26118,5.28195,SPOT_UNSTABLE|KV_ASSOC
2.060000,kv-ripple,50.51494,0.200118,0.50318,25.0099,0.99949,5.31420,5.29287,SPOT_UNSTABLE|KV_ASSOC
2.070000,kv-ripple,50.57688,0.200140,0.53166,25.0034,0.99843,5.35891,5.34476,SPOT_UNSTABLE|KV_ASSOC
2.080000,kv-ripple,50.62429,0.200466,0.46919,25.0007,0.99962,5.38721,5.35523,SPOT_UNSTABLE|KV_ASSOC
2.090000,kv-ripple,50.67552,0.199718,0.50949,25.0054,1.00148,5.40568,5.37066,SPOT_UNSTABLE|KV_ASSOC
2.100000,kv-ripple,50.71761,0.200443,0.48268,25.0053,0.99933,5.41960,5.38422,SPOT_UNSTABLE|KV_ASSOC
2.110000,kv-ripple,50.74538,0.199974,0.52701,25.0134,0.99988,5.42762,5.38459,SPOT_UNSTABLE|KV_ASSOC
2.120000,kv-ripple,50.74337,0.199870,0.49358,24.9975,0.99962,5.45055,5.39674,SPOT_UNSTABLE|KV_ASSOC
2.130000,kv-ripple,50.74866,0.200252,0.45316,25.0044,1.00133,5.43711,5.40071,SPOT_UNSTABLE|KV_ASSOC
2.140000,kv-ripple,50.74123,0.200274,0.53463,25.0001,0.99874,5.42861,5.39343,SPOT_UNSTABLE|KV_ASSOC
2.150000,kv-ripple,50.71752,0.200322,0.46270,25.0105,1.00163,5.42685,5.38213,SPOT_UNSTABLE|KV_ASSOC
2.160000,kv-ripple,50.68544,0.199794,0.49244,24.9983,0.99942,5.42188,5.37968,SPOT_UNSTABLE|KV_ASSOC
