time_s,scenario,kv_meas,tube_ma,return_ua,temp_c,flux,spot_x_um,spot_y_um,flags
0.210000,optical,49.99330,0.199992,0.53512,25.0092,1.00101,5.14988,5.16601,NONE
0.220000,optical,50.00215,0.200038,0.47222,24.9989,1.00138,5.16052,5.19612,NONE
0.230000,optical,50.00197,0.200281,0.54523,25.0078,0.99948,5.17098,5.18592,NONE
0.240000,optical,49.99495,0.200329,0.53467,25.0051,1.00166,5.15367,5.17470,NONE
0.250000,optical,50.00257,0.199666,0.45922,24.9943,1.00089,5.16266,5.18467,NONE
0.260000,optical,50.00035,0.199812,0.48489,25.0071,1.00190,5.17620,5.18675,NONE
0.270000,optical,49.99119,0.199791,0.48762,25.0006,0.99929,5.17873,5.20612,NONE
0.280000,optical,49.99355,0.200144,0.52682,25.0049,0.99913,5.20425,5.21774,NONE
0.290000,optical,49.99288,0.199719,0.48745,24.9966,1.00135,5.18409,5.20449,NONE
0.300000,optical,50.00253,0.199615,0.46033,25.0004,1.00055,5.21725,5.19753,NONE
0.310000,optical,50.00531,0.199936,0.47072,25.0015,1.00053,5.20912,5.22477,NONE
0.320000,optical,49.99291,0.200476,0.54166,24.9991,1.00052,5.20499,5.22305,NONE
0.330000,optical,50.00635,0.200398,0.54045,24.9980,0.99851,5.22262,5.23070,NONE
0.340000,optical,50.00918,0.199937,0.50728,25.0037,1.00194,5.22428,5.21067,NONE
0.350000,optical,50.00412,0.200173,0.45787,24.9959,1.00087,5.23913,5.24145,NONE
0.360000,optical,50.00592,0.200268,0.51656,25.0022,0.99919,5.24349,5.22145,NONE
0.370000,optical,50.00499,0.200374,0.52434,25.0103,0.99897,5.25226,5.24082,NONE
0.380000,optical,49.99810,0.200006,0.52239,25.0086,1.00139,5.25925,5.23310,NONE
0.390000,optical,50.00454,0.200131,0.52800,25.0048,0.99930,5.27122,5.23900,NONE
0.400000,optical,49.99570,0.200215,0.52829,24.9944,0.99835,5.27616,5.24616,NONE
0.410000,optical,50.00179,0.200464,0.46448,25.0044,1.00126,5.26701,5.25251,NONE
0.420000,optical,50.00070,0.199540,0.46797,24.9917,1.00132,5.27041,5.26322,NONE
0.430000,optical,49.99774,0.200085,0.54997,24.9915,1.00173,5.28714,5.25544,NONE
0.440000,optical,49.99991,0.199502,0.52864,25.0053,0.99845,5.27742,5.24838,NONE
0.450000,optical,49.99741,0.199527,0.50891,24.9923,1.00003,5.29799,5.25085,NONE
0.460000,optical,50.00249,0.199700,0.46502,24.9914,0.99956,5.31486,5.25356,NONE
0.470000,optical,49.99193,0.200485,0.49443,25.0000,0.99981,5.32073,5.27761,NONE
0.480000,optical,49.99100,0.200361,0.49763,24.9957,0.99826,5.31205,5.25882,NONE
0.490000,optical,50.00347,0.200136,0.49365,24.9992,0.99990,5.32526,5.26144,NONE
0.500000,optical,49.99732,0.199543,0.48756,25.0073,1.00001,5.33667,5.27891,NONE
0.510000,optical,49.99392,0.200298,0.53797,24.9917,0.99985,5.31552,5.29156,NONE
0.520000,optical,50.00449,0.200375,0.51294,25.0037,1.00030,5.33715,5.28851,NONE
0.530000,optical,49.99838,0.199890,0.48688,25.0058,0.99837,5.35382,5.29319,NONE
0.540000,optical,49.99028,0.199526,0.46918,24.9929,1.00113,5.34547,5.28688,NONE
0.550000,optical,50.00813,0.200130,0.53930,24.9956,1.00031,5.34027,5.29250,NONE
0.560000,optical,49.99258,0.199689,0.45884,25.0083,1.00065,5.35746,5.27973,NONE
0.570000,optical,50.00660,0.200470,0.45447,25.0060,0.99881,5.36085,5.30227,NONE
0.580000,optical,50.00875,0.199855,0.45773,24.9946,0.99867,5.37830,5.28560,NONE
0.590000,optical,49.99637,0.200370,0.49204,25.0093,1.00083,5.36340,5.30428,NONE
0.600000,optical,50.00507,0.199568,0.52307,25.0057,1.00023,5.36564,5.30523,NONE
0.610000,optical,49.99732,0.199803,0.51375,24.9931,0.99891,5.36873,5.30602,NONE
0.620000,optical,50.00636,0.199721,0.47905,24.9982,1.00001,5.38491,5.30035,NONE
0.630000,optical,50.00688,0.199839,0.48385,24.9939,0.99909,5.38452,5.31630,SPOT_UNSTABLE|OPTICAL_MECH
0.640000,optical,50.00503,0.199954,0.45519,25.0031,0.99915,5.40633,5.32160,SPOT_UNSTABLE|OPTICAL_MECH
0.650000,optical,50.00345,0.199943,0.46792,25.0087,1.00154,5.39589,5.33340,SPOT_UNSTABLE|OPTICAL_MECH
0.660000,optical,50.00955,0.199728,0.49579,25.0071,1.00073,5.39401,5.30883,SPOT_UNSTABLE|OPTICAL_MECH
0.670000,optical,50.00605,0.199677,0.51662,24.9931,1.00075,5.40881,5.32277,SPOT_UNSTABLE|OPTICAL_MECH
0.680000,optical,49.99124,0.199962,0.48484,24.9951,1.00146,5.42032,5.32008,SPOT_UNSTABLE|OPTICAL_MECH
0.690000,optical,50.00688,0.199524,0.53819,24.9946,0.99944,5.40492,5.32566,SPOT_UNSTABLE|OPTICAL_MECH
0.700000,optical,50.00146,0.200058,0.47213,25.0022,0.99860,5.42578,5.34210,SPOT_UNSTABLE|OPTICAL_MECH
0.710000,optical,49.99118,0.200457,0.46741,25.0080,1.00046,5.41757,5.32710,SPOT_UNSTABLE|OPTICAL_MECH
0.720000,optical,50.00461,0.200475,0.52318,24.9961,1.00189,5.43290,5.34556,SPOT_UNSTABLE|OPTICAL_MECH
0.730000,optical,50.00096,0.199903,0.53590,24.9968,0.99869,5.43514,5.34888,SPOT_UNSTABLE|OPTICAL_MECH
0.740000,optical,50.00275,0.200163,0.48042,24.9963,1.00168,5.43321,5.34551,SPOT_UNSTABLE|OPTICAL_MECH
0.750000,optical,50.00789,0.199754,0.49471,25.0065,1.00136,5.43571,5.33159,SPOT_UNSTABLE|OPTICAL_MECH
0.760000,optical,50.00085,0.200258,0.49616,25.0049,0.99979,5.45764,5.34199,SPOT_UNSTABLE|OPTICAL_MECH
0.770000,optical,50.00612,0.200340,0.54169,25.0085,0.99848,5.45400,5.34707,SPOT_UNSTABLE|OPTICAL_MECH
0.780000,optical,49.99406,0.200041,0.51064,25.0066,0.99976,5.44251,5.36199,SPOT_UNSTABLE|OPTICAL_MECH
0.790000,optical,50.00048,0.199654,0.51990,24.9917,1.00106,5.47450,5.33999,SPOT_UNSTABLE|OPTICAL_MECH
0.800000,optical,49.99643,0.200282,0.48296,25.0052,0.99801,5.45465,5.36010,SPOT_UNSTABLE|OPTICAL_MECH
0.810000,optical,49.99958,0.199837,0.48408,25.0110,1.00194,5.45942,5.35236,NONE
0.820000,optical,50.00988,0.200386,0.46864,25.0054,1.00166,5.47009,5.34695,NONE
0.830000,optical,50.00869,0.199948,0.53844,24.9967,1.00143,5.46529,5.34819,NONE
0.840000,optical,50.00022,0.200151,0.45800,25.0068,1.00175,5.47955,5.35072,NONE
0.850000,optical,50.00504,0.200485,0.53446,24.9924,1.00160,5.47261,5.36620,NONE
0.860000,optical,49.99841,0.200162,0.47409,25.0023,1.00194,5.49147,5.37188,NONE
0.870000,optical,50.00934,0.199979,0.54053,24.9996,1.00034,5.48750,5.36556,NONE
0.880000,optical,50.00781,0.199827,0.46005,25.0030,1.00136,5.47723,5.36424,NONE
0.890000,optical,49.99341,0.200440,0.46086,25.0097,1.00043,5.48834,5.36286,NONE
0.900000,optical,50.00714,0.200390,0.49406,25.0104,1.00120,5.50458,5.36135,NONE
0.910000,optical,50.00629,0.200388,0.54597,24.9967,1.00045,5.49175,5.36730,NONE
0.920000,optical,50.00074,0.200069,0.53678,24.9973,0.99991,5.50175,5.36486,NONE
0.930000,optical,49.99031,0.199873,0.50756,25.0060,1.00180,5.51731,5.36427,NONE
0.940000,optical,49.99890,0.200217,0.47319,24.9976,1.00167,5.49780,5.37521,NONE
0.950000,optical,49.99714,0.200239,0.48278,24.9988,0.99941,5.52624,5.38521,NONE
0.960000,optical,49.99796,0.200250,0.53827,25.0058,0.99954,5.50116,5.37511,NONE
0.970000,optical,49.99156,0.199513,0.49271,24.9978,0.99934,5.50245,5.39249,NONE
0.980000,optical,50.00789,0.199528,0.54638,25.0065,1.00034,5.53018,5.38562,NONE
0.990000,optical,49.99004,0.200260,0.46451,24.9968,0.99849,5.53236,5.38224,NONE
1.000000,optical,49.99155,0.200483,0.45787,24.9994,1.00155,5.52389,5.38407,NONE
1.010000,optical,49.99227,0.199643,0.54133,24.9947,0.99824,5.52893,5.38385,NONE
1.020000,optical,49.99063,0.199689,0.54495,24.9936,0.99918,5.53922,5.39605,NONE
1.030000,optical,50.00920,0.200181,0.54558,25.0120,0.99997,5.52265,5.40337,NONE
1.040000,optical,50.00389,0.200220,0.54387,24.9990,1.00009,5.53042,5.39000,NONE
1.050000,optical,50.00077,0.199653,0.49563,24.9959,1.00070,5.52471,5.39599,NONE
1.060000,optical,49.99132,0.200179,0.53214,25.0016,1.00088,5.54868,5.37654,NONE
1.070000,optical,49.99243,0.200404,0.45971,25.0085,1.00034,5.52196,5.39302,NONE
1.080000,optical,50.00864,0.199762,0.53040,25.0016,0.99850,5.53166,5.38575,NONE
1.090000,optical,49.99314,0.199515,0.47002,24.9952,1.00124,5.54626,5.39688,NONE
1.100000,optical,50.00629,0.200190,0.52903,25.0054,0.99939,5.54668,5.39748,NONE
1.110000,optical,50.00908,0.200493,0.47079,25.0113,0.99964,5.53011,5.39658,NONE
1.120000,optical,50.00251,0.200326,0.46101,24.9983,0.99805,5.55303,5.40264,NONE
1.130000,optical,50.00928,0.199779,0.54295,25.0111,0.99851,5.53144,5.40212,NONE
1.140000,optical,49.99746,0.200471,0.51667,24.9955,0.99998,5.54173,5.39134,NONE
1.150000,optical,49.99206,0.200214,0.49119,24.9992,0.99997,5.53179,5.40137,NONE
1.160000,optical,50.00010,0.199612,0.50335,25.0121,0.99828,5.56064,5.40609,NONE
1.170000,optical,49.99657,0.199964,0.50269,25.0012,0.99942,5.53911,5.38448,NONE
1.180000,optical,50.00917,0.199968,0.52540,25.0095,1.00002,5.56185,5.38932,NONE
1.190000,optical,50.00209,0.200111,0.54691,25.0042,0.99950,5.55699,5.39946,NONE
1.200000,optical,50.00906,0.200037,0.47842,25.0077,1.00062,5.55332,5.41394,NONE
1.210000,optical,49.99193,0.200447,0.48937,25.0090,1.00004,5.55250,5.40701,NONE
1.220000,optical,50.00835,0.200069,0.54739,25.0053,0.99895,5.54933,5.40764,NONE
1.230000,optical,50.00781,0.199855,0.49444,24.9984,1.00111,5.56274,5.39268,NONE
1.240000,optical,50.00763,0.200055,0.45281,25.0099,1.00043,5.55216,5.40545,NONE
1.250000,optical,49.99832,0.200199,0.50035,25.0116,1.00123,5.55077,5.38875,NONE
1.260000,optical,49.99255,0.200474,0.53317,24.9972,0.99907,5.56154,5.39527,NONE
1.270000,optical,49.99014,0.199844,0.51902,25.0096,0.99980,5.54451,5.39750,NONE
1.280000,optical,49.99178,0.200227,0.46733,24.9937,1.00123,5.55622,5.40711,NONE
1.290000,optical,49.99655,0.199996,0.45120,25.0070,1.00146,5.54097,5.38932,NONE
1.300000,optical,49.99554,0.200024,0.45826,24.9974,0.99929,5.55512,5.39279,NONE
1.310000,optical,50.00425,0.199796,0.46885,24.9950,0.99817,5.54291,5.39471,NONE
1.320000,optical,50.00431,0.199989,0.50056,25.0120,0.99817,5.54098,5.39818,NONE
1.330000,optical,49.99832,0.199955,0.50938,24.9991,0.99863,5.54978,5.38636,NONE
1.340000,optical,50.00528,0.199994,0.47071,24.9951,1.00151,5.53898,5.39941,NONE
1.350000,optical,49.99776,0.200311,0.50505,25.0065,1.00003,5.54909,5.38684,NONE
1.360000,optical,50.00275,0.200255,0.49065,24.9950,0.99871,5.55337,5.40711,NONE
1.370000,optical,49.99156,0.200497,0.54292,25.0088,1.00162,5.55213,5.38727,NONE
1.380000,optical,49.99376,0.199686,0.45554,25.0056,0.99800,5.53861,5.38254,NONE
1.390000,optical,50.00835,0.199648,0.47206,25.0056,1.00142,5.52961,5.40326,NONE
1.400000,optical,50.00866,0.200304,0.46388,24.9964,1.00124,5.54480,5.39676,NONE
1.410000,optical,49.99384,0.200110,0.45116,25.0003,1.00105,5.53120,5.40403,NONE
1.420000,optical,50.00361,0.200341,0.47703,25.0109,1.00116,5.54193,5.39211,NONE
1.430000,optical,50.00946,0.200187,0.51815,25.0123,0.99919,5.52898,5.39078,NONE
1.440000,optical,50.00510,0.199612,0.54340,25.0098,1.00185,5.52109,5.38452,NONE
1.450000,optical,49.99486,0.199515,0.46991,24.9999,0.99819,5.54187,5.39761,NONE
1.460000,optical,50.00092,0.199678,0.48477,24.9954,0.99816,5.54427,5.38910,NONE
1.470000,optical,49.99737,0.200320,0.52059,24.9946,0.99834,5.51574,5.38470,NONE
1.480000,optical,49.99487,0.199552,0.53658,25.0024,1.00001,5.51571,5.38034,NONE
1.490000,optical,49.99402,0.200093,0.46798,25.0072,0.99958,5.53710,5.39589,NONE
1.500000,optical,50.00925,0.199612,0.49440,25.0062,1.00189,5.51773,5.39525,NONE
1.510000,optical,49.99820,0.199761,0.49548,24.9941,1.00030,5.51530,5.37327,NONE
1.520000,optical,49.99635,0.200132,0.52439,24.9979,0.99910,5.53026,5.39372,NONE
1.530000,optical,50.00391,0.199687,0.47752,25.0050,1.00198,5.50438,5.39638,NONE
1.540000,optical,50.00427,0.199933,0.47904,24.9944,0.99868,5.52747,5.37860,NONE
1.550000,optical,49.99809,0.200486,0.49659,25.0050,0.99931,5.50042,5.38535,NONE
1.560000,optical,49.99936,0.200196,0.50132,25.0058,0.99888,5.50352,5.37766,NONE
1.570000,optical,49.99564,0.200127,0.52517,24.9996,1.00150,5.50656,5.36275,NONE
1.580000,optical,49.99378,0.200007,0.53222,24.9947,0.99809,5.50518,5.37683,NONE
1.590000,optical,50.00527,0.199816,0.53314,25.0098,0.99917,5.50743,5.37926,NONE
1.600000,optical,50.00812,0.199762,0.53916,24.9999,1.00158,5.49807,5.37556,NONE
1.610000,optical,50.00712,0.200110,0.45631,25.0058,1.00149,5.49936,5.36158,NONE
1.620000,optical,49.99292,0.199792,0.48844,25.0097,0.99943,5.48733,5.37789,NONE
1.630000,optical,49.99719,0.200362,0.46102,25.0010,0.99946,5.49417,5.35775,NONE
1.640000,optical,50.00354,0.200409,0.47317,25.0117,0.99887,5.49085,5.36430,NONE
1.650000,optical,50.00003,0.200267,0.46953,24.9992,0.99890,5.49493,5.35317,NONE
1.660000,optical,50.00913,0.199709,0.51209,25.0078,0.99827,5.48332,5.35503,NONE
1.670000,optical,49.99132,0.199810,0.52737,25.0012,1.00145,5.48282,5.36186,NONE
1.680000,optical,50.00198,0.199897,0.53412,25.0129,0.99930,5.48157,5.34424,NONE
1.690000,optical,49.99649,0.199545,0.50358,25.0008,1.00180,5.47846,5.35779,NONE
1.700000,optical,49.99652,0.200171,0.49084,25.0102,1.00147,5.46638,5.35074,NONE
1.710000,optical,50.00297,0.199801,0.47293,25.0013,1.00088,5.45837,5.36380,NONE
1.720000,optical,49.99279,0.200436,0.47442,25.0024,1.00149,5.47029,5.33440,NONE
1.730000,optical,49.99141,0.200260,0.54394,25.0047,0.99972,5.45256,5.34647,NONE
1.740000,optical,50.00450,0.199825,0.49426,25.0053,1.00008,5.44705,5.33156,NONE
1.750000,optical,49.99864,0.200372,0.52205,24.9983,0.99987,5.43115,5.35646,NONE
1.760000,optical,50.00162,0.200275,0.46205,25.0013,0.99868,5.43325,5.32873,NONE
1.770000,optical,50.00143,0.200425,0.54116,25.0060,1.00162,5.45118,5.35249,NONE
1.780000,optical,49.99020,0.199781,0.48386,24.9967,0.99867,5.44722,5.32342,NONE
1.790000,optical,49.99825,0.199696,0.51503,25.0039,0.99898,5.41905,5.34480,NONE
1.800000,optical,49.99183,0.199530,0.54059,25.0022,1.00187,5.43322,5.33662,NONE
1.810000,optical,49.99631,0.200215,0.45829,25.0080,1.00092,5.43286,5.31761,NONE
1.820000,optical,50.00943,0.200398,0.48518,25.0131,1.00042,5.40967,5.32440,NONE
1.830000,optical,50.00476,0.200118,0.46235,24.9944,0.99980,5.41282,5.31167,NONE
1.840000,optical,50.00123,0.200436,0.47871,25.0053,1.00128,5.40831,5.30846,NONE
1.850000,optical,50.00390,0.199685,0.48942,24.9968,1.00063,5.39012,5.30445,NONE
1.860000,optical,50.00585,0.200415,0.45813,24.9967,1.00045,5.38589,5.30959,NONE
1.870000,optical,50.00458,0.199697,0.52560,25.0025,1.00112,5.39517,5.32832,NONE
1.880000,optical,49.99615,0.200432,0.45779,24.9985,0.99913,5.39067,5.32461,NONE
1.890000,optical,50.00435,0.200085,0.51663,25.0120,0.99994,5.38971,5.30388,NONE
1.900000,optical,50.00310,0.200469,0.52637,25.0069,1.00088,5.36225,5.31993,NONE
1.910000,optical,50.00722,0.199769,0.45475,25.0133,1.00097,5.37194,5.29716,NONE
1.920000,optical,49.99019,0.199747,0.47081,25.0043,0.99978,5.35395,5.29342,NONE
1.930000,optical,49.99479,0.200400,0.49753,25.0113,1.00110,5.35561,5.28385,NONE
1.940000,optical,50.00949,0.200302,0.45175,25.0071,1.00190,5.35225,5.30467,NONE
1.950000,optical,49.99763,0.200237,0.53648,25.0134,1.00157,5.35120,5.29198,NONE
1.960000,optical,49.99982,0.200432,0.53125,24.9987,0.99996,5.33598,5.30176,NONE
1.970000,optical,49.99020,0.199961,0.50052,25.0091,1.00041,5.34433,5.29356,NONE
1.980000,optical,50.00996,0.200209,0.46460,25.0021,1.00047,5.33992,5.29446,NONE
1.990000,optical,49.99964,0.199591,0.53321,25.0066,0.99956,5.33350,5.27833,NONE
2.000000,optical,49.99392,0.199981,0.51518,24.9976,0.99925,5.32048,5.27864,NONE
2.010000,optical,49.99152,0.200237,0.53001,24.9948,0.99967,5.32969,5.26436,NONE
2.020000,optical,50.00506,0.199513,0.48608,25.0016,1.00102,5.29716,5.25951,NONE
2.030000,optical,49.99391,0.199881,0.51751,24.9941,1.00059,5.29405,5.25407,NONE
2.040000,optical,49.99953,0.199982,0.48514,25.0037,0.99954,5.29934,5.25038,NONE
2.050000,optical,49.99687,0.200182,0.50874,25.0020,1.00015,5.29138,5.26636,NONE
2.060000,optical,50.00153,0.200118,0.50318,25.0099,0.99949,5.29500,5.24506,NONE
2.070000,optical,49.99899,0.200140,0.53166,25.0034,0.99843,5.29512,5.26794,NONE
2.080000,optical,49.99105,0.200466,0.46919,25.0007,0.99962,5.28426,5.25302,NONE
2.090000,optical,49.99690,0.199718,0.50949,25.0054,1.00148,5.26951,5.24703,NONE
2.100000,optical,50.00432,0.200443,0.48268,25.0053,0.99933,5.25658,5.24343,NONE
2.110000,optical,50.00866,0.199974,0.52701,25.0134,0.99988,5.24448,5.23111,NONE
2.120000,optical,49.99485,0.199870,0.49358,24.9975,0.99962,5.25421,5.23521,NONE
2.130000,optical,50.00014,0.200252,0.45316,25.0044,1.00133,5.23461,5.23582,NONE
2.140000,optical,50.00452,0.200274,0.53463,25.0001,0.99874,5.22700,5.22988,NONE
2.150000,optical,50.00423,0.200322,0.46270,25.0105,1.00163,5.23305,5.22454,NONE
2.160000,optical,50.00682,0.199794,0.49244,24.9983,0.99942,5.24261,5.23254,NONE
2.170000,optical,49.99928,0.200294,0.51573,25.0012,1.00048,5.23008,5.20612,NONE
2.180000,optical,50.00311,0.200340,0.46160,24.9953,1.00165,5.21251,5.22670,NONE
2.190000,optical,50.00508,0.199608,0.46870,25.0123,0.99820,5.20275,5.21220,NONE
2.200000,optical,50.00473,0.199965,0.54300,25.0132,0.99989,5.20563,5.20133,NONE
2.210000,optical,49.99437,0.199575,0.51089,25.0038,0.99896,5.20174,5.20353,NONE
2.220000,optical,49.99512,0.199653,0.45450,25.0096,1.00193,5.17953,5.20769,NONE
2.230000,optical,50.00601,0.199769,0.50255,25.0042,1.00123,5.19256,5.20780,NONE
2.240000,optical,50.00274,0.200092,0.49969,25.0130,1.00080,5.19052,5.19791,NONE
2.250000,optical,49.99388,0.200238,0.54091,25.0086,0.99803,5.16636,5.18677,NONE
2.260000,optical,50.00379,0.199911,0.52084,25.0076,0.99915,5.15080,5.20233,NONE
2.270000,optical,49.99470,0.199906,0.45474,24.9960,0.99928,5.16878,5.18030,NONE
2.280000,optical,50.00030,0.199518,0.52567,24.9949,0.99862,5.16037,5.18648,NONE
2.290000,optical,49.99944,0.199997,0.53266,25.0058,0.99958,5.14881,5.17524,NONE
2.300000,optical,49.99964,0.199513,0.45655,24.9971,1.00141,5.13408,5.18695,NONE
2.310000,optical,50.00781,0.199523,0.48226,25.0129,1.00029,5.13273,5.16071,NONE
2.320000,optical,50.00246,0.199857,0.54505,25.0108,0.99974,5.12924,5.17647,SPOT_UNSTABLE|OPTICAL_MECH
2.330000,optical,50.00542,0.200341,0.50113,25.0115,0.99974,5.10480,5.16453,SPOT_UNSTABLE|OPTICAL_MECH
2.340000,optical,50.00394,0.199981,0.49710,25.0098,0.99967,5.10589,5.16724,SPOT_UNSTABLE|OPTICAL_MECH
2.350000,optical,50.00911,0.199610,0.47508,24.9981,0.99996,5.09655,5.15040,SPOT_UNSTABLE|OPTICAL_MECH
2.360000,optical,49.99391,0.200026,0.46449,24.9965,0.99850,5.09899,5.13764,SPOT_UNSTABLE|OPTICAL_MECH
2.370000,optical,50.00901,0.200167,0.50752,24.9986,0.99826,5.08383,5.14885,SPOT_UNSTABLE|OPTICAL_MECH
2.380000,optical,50.00132,0.199835,0.50905,25.0050,0.99901,5.07059,5.14417,SPOT_UNSTABLE|OPTICAL_MECH
2.390000,optical,49.99817,0.200034,0.48521,25.0119,1.00016,5.06561,5.12866,SPOT_UNSTABLE|OPTICAL_MECH
2.400000,optical,49.99393,0.200351,0.53737,25.0026,1.00156,5.07681,5.13859,SPOT_UNSTABLE|OPTICAL_MECH
2.410000,optical,49.99201,0.200432,0.50421,25.0021,0.99854,5.05420,5.14678,SPOT_UNSTABLE|OPTICAL_MECH
2.420000,optical,49.99133,0.200218,0.50778,25.0012,1.00125,5.04234,5.14289,SPOT_UNSTABLE|OPTICAL_MECH
2.430000,optical,50.00287,0.199987,0.47306,25.0147,0.99860,5.05300,5.13449,SPOT_UNSTABLE|OPTICAL_MECH
2.440000,optical,50.00435,0.199663,0.46908,24.9960,1.00180,5.03977,5.11216,SPOT_UNSTABLE|OPTICAL_MECH
2.450000,optical,50.00003,0.199703,0.48368,24.9995,1.00176,5.01986,5.10424,SPOT_UNSTABLE|OPTICAL_MECH
2.460000,optical,49.99340,0.199827,0.51247,25.0060,0.99832,5.01507,5.10163,SPOT_UNSTABLE|OPTICAL_MECH
2.470000,optical,49.99433,0.200469,0.45077,25.0080,0.99999,5.00975,5.10541,SPOT_UNSTABLE|OPTICAL_MECH
2.480000,optical,50.00781,0.199561,0.48696,25.0019,1.00164,5.02038,5.09835,SPOT_UNSTABLE|OPTICAL_MECH
2.490000,optical,49.99023,0.199697,0.47367,25.0130,1.00003,5.01592,5.09606,SPOT_UNSTABLE|OPTICAL_MECH
2.500000,optical,50.00514,0.199922,0.47421,24.9974,1.00097,4.99332,5.08512,SPOT_UNSTABLE|OPTICAL_MECH
2.510000,optical,50.00767,0.200042,0.52720,25.0110,0.99973,4.98121,5.09347,SPOT_UNSTABLE|OPTICAL_MECH
2.520000,optical,49.99842,0.200265,0.52306,25.0065,0.99866,4.98447,5.08309,SPOT_UNSTABLE|OPTICAL_MECH
2.530000,optical,50.00343,0.200179,0.54569,25.0030,0.99803,4.96745,5.08508,SPOT_UNSTABLE|OPTICAL_MECH
2.540000,optical,49.99847,0.200496,0.53826,24.9975,1.00005,4.98388,5.09454,SPOT_UNSTABLE|OPTICAL_MECH
2.550000,optical,49.99695,0.200338,0.48428,24.9970,1.00053,4.96811,5.07591,SPOT_UNSTABLE|OPTICAL_MECH
2.560000,optical,49.99211,0.199720,0.48350,24.9990,0.99946,4.96044,5.08865,SPOT_UNSTABLE|OPTICAL_MECH
2.570000,optical,50.00152,0.199825,0.52907,25.0107,0.99805,4.94358,5.06522,SPOT_UNSTABLE|OPTICAL_MECH
2.580000,optical,50.00341,0.199870,0.52617,25.0030,0.99897,4.94594,5.07357,SPOT_UNSTABLE|OPTICAL_MECH
2.590000,optical,49.99781,0.200054,0.53936,24.9982,0.99893,4.93800,5.05594,SPOT_UNSTABLE|OPTICAL_MECH
2.600000,optical,50.00870,0.199888,0.50259,25.0035,1.00079,4.92605,5.06899,SPOT_UNSTABLE|OPTICAL_MECH
2.610000,optical,49.99618,0.199915,0.54784,25.0091,0.99990,4.93645,5.07236,SPOT_UNSTABLE|OPTICAL_MECH
2.620000,optical,49.99408,0.200278,0.54904,25.0014,1.00072,4.91507,5.05754,SPOT_UNSTABLE|OPTICAL_MECH
2.630000,optical,49.99623,0.200428,0.47329,25.0112,1.00010,4.90032,5.04599,SPOT_UNSTABLE|OPTICAL_MECH
2.640000,optical,50.00308,0.200391,0.50526,25.0108,1.00179,4.89696,5.04071,SPOT_UNSTABLE|OPTICAL_MECH
2.650000,optical,49.99979,0.199952,0.52247,25.0096,1.00055,4.89200,5.03446,SPOT_UNSTABLE|OPTICAL_MECH
2.660000,optical,49.99677,0.200234,0.48757,25.0091,1.00178,4.89342,5.03027,SPOT_UNSTABLE|OPTICAL_MECH
2.670000,optical,50.00682,0.200413,0.52899,25.0026,0.99997,4.87592,5.04382,SPOT_UNSTABLE|OPTICAL_MECH
2.680000,optical,50.00752,0.199922,0.52623,25.0081,1.00029,4.88817,5.01810,SPOT_UNSTABLE|OPTICAL_MECH
2.690000,optical,49.99448,0.199587,0.50379,25.0137,0.99906,4.85717,5.03990,SPOT_UNSTABLE|OPTICAL_MECH
2.700000,optical,50.00454,0.199729,0.49994,25.0099,0.99862,4.85650,5.02055,SPOT_UNSTABLE|OPTICAL_MECH
