time_s,scenario,kv_meas,tube_ma,return_ua,temp_c,flux,spot_x_um,spot_y_um,flags
0.940000,leakage,49.99890,0.200217,2.32334,24.9976,1.00167,5.40529,5.42146,NONE
0.950000,leakage,49.99714,0.200239,2.34234,24.9988,0.99941,5.43326,5.43170,NONE
0.960000,leakage,49.99796,0.200250,2.40693,25.0058,0.99954,5.40772,5.42183,NONE
0.970000,leakage,49.99156,0.199513,2.37018,24.9978,0.99934,5.40857,5.43943,NONE
0.980000,leakage,50.00789,0.199528,2.43236,25.0065,1.00034,5.43588,5.43277,NONE
0.990000,leakage,49.99004,0.200260,2.35871,24.9968,0.99849,5.43765,5.42959,NONE
1.000000,leakage,49.99155,0.200483,2.35998,24.9994,1.00155,5.42879,5.43162,NONE
1.010000,leakage,49.99227,0.199643,2.45106,24.9947,0.99824,5.43344,5.43160,NONE
1.020000,leakage,49.99063,0.199689,2.46199,24.9936,0.99918,5.44337,5.44398,NONE
1.030000,leakage,50.00920,0.200181,2.46964,25.0120,0.99997,5.42645,5.45147,NONE
1.040000,leakage,50.00389,0.200220,2.47463,24.9990,1.00009,5.43389,5.43827,NONE
1.050000,leakage,50.00077,0.199653,2.43279,24.9959,1.00070,5.42785,5.44442,NONE
1.060000,leakage,49.99132,0.200179,2.47540,25.0016,1.00088,5.45151,5.42512,NONE
1.070000,leakage,49.99243,0.200404,2.40876,25.0085,1.00034,5.42451,5.44174,NONE
1.080000,leakage,50.00864,0.199762,2.48494,25.0016,0.99850,5.43393,5.43462,NONE
1.090000,leakage,49.99314,0.199515,2.42973,24.9952,1.00124,5.44827,5.44587,NONE
1.100000,leakage,50.00629,0.200190,2.49361,25.0054,0.99939,5.44845,5.44660,NONE
1.110000,leakage,50.00908,0.200493,2.43992,25.0113,0.99964,5.43166,5.44581,NONE
1.120000,leakage,50.00251,0.200326,2.43438,24.9983,0.99805,5.45436,5.45197,NONE
1.130000,leakage,50.00928,0.199779,2.52025,25.0111,0.99851,5.43257,5.45155,NONE
1.140000,leakage,49.99746,0.200471,2.49759,24.9955,0.99998,5.44269,5.44086,NONE
1.150000,leakage,49.99206,0.200214,2.47542,24.9992,0.99997,5.43258,5.45098,NONE
1.160000,leakage,50.00010,0.199612,2.49057,25.0121,0.99828,5.46127,5.45577,NONE
1.170000,leakage,49.99657,0.199964,2.49259,25.0012,0.99942,5.43962,5.43422,NONE
1.180000,leakage,50.00917,0.199968,2.51767,25.0095,1.00002,5.46223,5.43913,NONE
1.190000,leakage,50.00209,0.200111,2.54123,25.0042,0.99950,5.45727,5.44931,NONE
1.200000,leakage,50.00906,0.200037,2.47448,25.0077,1.00062,5.45352,5.46384,NONE
1.210000,leakage,49.99193,0.200447,2.48684,25.0090,1.00004,5.45262,5.45695,NONE
1.220000,leakage,50.00835,0.200069,2.54597,25.0053,0.99895,5.44940,5.45760,NONE
1.230000,leakage,50.00781,0.199855,2.49381,24.9984,1.00111,5.46277,5.44267,NONE
1.240000,leakage,50.00763,0.200055,2.45265,25.0099,1.00043,5.45217,5.45545,NONE
1.250000,leakage,49.99832,0.200199,2.50035,25.0116,1.00123,5.45077,5.43875,NONE
1.260000,leakage,49.99255,0.200474,2.53301,24.9972,0.99907,5.46155,5.44526,NONE
1.270000,leakage,49.99014,0.199844,2.51839,25.0096,0.99980,5.44454,5.44749,NONE
1.280000,leakage,49.99178,0.200227,2.46591,24.9937,1.00123,5.45629,5.45707,NONE
1.290000,leakage,49.99655,0.199996,2.44867,25.0070,1.00146,5.44109,5.43925,NONE
1.300000,leakage,49.99554,0.200024,2.45431,24.9974,0.99929,5.45531,5.44269,NONE
1.310000,leakage,50.00425,0.199796,2.46317,24.9950,0.99817,5.44319,5.44457,NONE
1.320000,leakage,50.00431,0.199989,2.49283,25.0120,0.99817,5.44136,5.44799,NONE
1.330000,leakage,49.99832,0.199955,2.49928,24.9991,0.99863,5.45029,5.43611,NONE
1.340000,leakage,50.00528,0.199994,2.45793,24.9951,1.00151,5.43962,5.44909,NONE
1.350000,leakage,49.99776,0.200311,2.48928,25.0065,1.00003,5.44988,5.43644,NONE
1.360000,leakage,50.00275,0.200255,2.47158,24.9950,0.99871,5.45432,5.45663,NONE
1.370000,leakage,49.99156,0.200497,2.52022,25.0088,1.00162,5.45327,5.43671,NONE
1.380000,leakage,49.99376,0.199686,2.42891,25.0056,0.99800,5.43994,5.43188,NONE
1.390000,leakage,50.00835,0.199648,2.44119,25.0056,1.00142,5.43116,5.45249,NONE
1.400000,leakage,50.00866,0.200304,2.42846,24.9964,1.00124,5.44657,5.44588,NONE
1.410000,leakage,49.99384,0.200110,2.41087,25.0003,1.00105,5.43322,5.45302,NONE
1.420000,leakage,50.00361,0.200341,2.43156,25.0109,1.00116,5.44420,5.44098,NONE
1.430000,leakage,50.00946,0.200187,2.46720,25.0123,0.99919,5.43153,5.43950,NONE
1.440000,leakage,50.00510,0.199612,2.48667,25.0098,1.00185,5.42392,5.43310,NONE
1.450000,leakage,49.99486,0.199515,2.40708,24.9999,0.99819,5.44501,5.44604,NONE
1.460000,leakage,50.00092,0.199678,2.41553,24.9954,0.99816,5.44773,5.43737,NONE
1.470000,leakage,49.99737,0.200320,2.44464,24.9946,0.99834,5.41953,5.43280,NONE
1.480000,leakage,49.99487,0.199552,2.45362,25.0024,1.00001,5.41986,5.42827,NONE
1.490000,leakage,49.99402,0.200093,2.37771,25.0072,0.99958,5.44162,5.44363,NONE
1.500000,leakage,50.00925,0.199612,2.39652,25.0062,1.00189,5.42262,5.44280,NONE
1.510000,leakage,49.99820,0.199761,2.38967,24.9941,1.00030,5.42059,5.42062,NONE
1.520000,leakage,49.99635,0.200132,2.41037,24.9979,0.99910,5.43596,5.44087,NONE
1.530000,leakage,50.00391,0.199687,2.35499,25.0050,1.00198,5.41051,5.44331,NONE
1.540000,leakage,50.00427,0.199933,2.34769,24.9944,0.99868,5.43404,5.42531,NONE
1.550000,leakage,49.99809,0.200486,2.35615,25.0050,0.99931,5.40744,5.43184,NONE
1.560000,leakage,49.99936,0.200196,2.35148,25.0058,0.99888,5.41101,5.42391,NONE
1.570000,leakage,49.99564,0.200127,2.36564,24.9996,1.00150,5.41454,5.40876,NONE
1.580000,leakage,49.99378,0.200007,2.36270,24.9947,0.99809,5.41366,5.42259,NONE
1.590000,leakage,50.00527,0.199816,2.35335,25.0098,0.99917,5.41642,5.42476,NONE
1.600000,leakage,50.00812,0.199762,2.34881,24.9999,1.00158,5.40758,5.42080,NONE
1.610000,leakage,50.00712,0.200110,2.25512,25.0058,1.00149,5.40942,5.40655,NONE
1.620000,leakage,49.99292,0.199792,2.27612,25.0097,0.99943,5.39794,5.42258,NONE
1.630000,leakage,49.99719,0.200362,2.23730,25.0010,0.99946,5.40536,5.40215,NONE
1.640000,leakage,50.00354,0.200409,2.23776,25.0117,0.99887,5.40262,5.40842,NONE
1.650000,leakage,50.00003,0.200267,2.22214,24.9992,0.99890,5.40730,5.39698,NONE
1.660000,leakage,50.00913,0.199709,2.25246,25.0078,0.99827,5.39631,5.39854,NONE
1.670000,leakage,49.99132,0.199810,2.25522,25.0012,1.00145,5.39643,5.40506,NONE
1.680000,leakage,50.00198,0.199897,2.24917,25.0129,0.99930,5.39582,5.38711,NONE
1.690000,leakage,49.99649,0.199545,2.20557,25.0008,1.00180,5.39336,5.40034,NONE
1.700000,leakage,49.99652,0.200171,2.17949,25.0102,1.00147,5.38195,5.39296,NONE
1.710000,leakage,50.00297,0.199801,2.14798,25.0013,1.00088,5.37461,5.40568,NONE
1.720000,leakage,49.99279,0.200436,2.13561,25.0024,1.00149,5.38723,5.37593,NONE
1.730000,leakage,49.99141,0.200260,2.19101,25.0047,0.99972,5.37020,5.38765,NONE
1.740000,leakage,50.00450,0.199825,2.12694,25.0053,1.00008,5.36542,5.37238,NONE
1.750000,leakage,49.99864,0.200372,2.14008,24.9983,0.99987,5.35024,5.39691,NONE
1.760000,leakage,50.00162,0.200275,2.06518,25.0013,0.99868,5.35309,5.36881,NONE
1.770000,leakage,50.00143,0.200425,2.12915,25.0060,1.00162,5.37178,5.39219,NONE
1.780000,leakage,49.99020,0.199781,2.05644,24.9967,0.99867,5.36859,5.36273,NONE
1.790000,leakage,49.99825,0.199696,2.07196,25.0039,0.99898,5.34120,5.38373,NONE
1.800000,leakage,49.99183,0.199530,2.08161,25.0022,1.00187,5.35616,5.37514,NONE
1.810000,leakage,49.99631,0.200215,1.98318,25.0080,1.00092,5.35661,5.35573,NONE
1.820000,leakage,50.00943,0.200398,1.99368,25.0131,1.00042,5.33424,5.36211,NONE
1.830000,leakage,50.00476,0.200118,1.95423,24.9944,0.99980,5.33823,5.34897,NONE
1.840000,leakage,50.00123,0.200436,1.95374,25.0053,1.00128,5.33455,5.34534,NONE
1.850000,leakage,50.00390,0.199685,1.94736,24.9968,1.00063,5.31722,5.34090,NONE
1.860000,leakage,50.00585,0.200415,1.89874,24.9967,1.00045,5.31386,5.34560,NONE
1.870000,leakage,50.00458,0.199697,1.94867,25.0025,1.00112,5.32402,5.36390,NONE
1.880000,leakage,49.99615,0.200432,1.86309,24.9985,0.99913,5.32040,5.35974,NONE
1.890000,leakage,50.00435,0.200085,1.90393,25.0120,0.99994,5.32035,5.33857,NONE
1.900000,leakage,50.00310,0.200469,1.89547,25.0069,1.00088,5.29380,5.35416,NONE
1.910000,leakage,50.00722,0.199769,1.80541,25.0133,1.00097,5.30440,5.33092,NONE
1.920000,leakage,49.99019,0.199747,1.80284,25.0043,0.99978,5.28735,5.32672,NONE
1.930000,leakage,49.99479,0.200400,1.81070,25.0113,1.00110,5.28995,5.31668,NONE
1.940000,leakage,50.00949,0.200302,1.74586,25.0071,1.00190,5.28754,5.33703,NONE
1.950000,leakage,49.99763,0.200237,1.81133,25.0134,1.00157,5.28745,5.32385,NONE
1.960000,leakage,49.99982,0.200432,1.78664,24.9987,0.99996,5.27321,5.33315,NONE
1.970000,leakage,49.99020,0.199961,1.73624,25.0091,1.00041,5.28254,5.32445,NONE
1.980000,leakage,50.00996,0.200209,1.68046,25.0021,1.00047,5.27913,5.32485,NONE
1.990000,leakage,49.99964,0.199591,1.72902,25.0066,0.99956,5.27371,5.30822,NONE
2.000000,leakage,49.99392,0.199981,1.69075,24.9976,0.99925,5.26170,5.30803,NONE
2.010000,leakage,49.99152,0.200237,1.68515,24.9948,0.99967,5.27193,5.29324,NONE
2.020000,leakage,50.00506,0.199513,1.62061,25.0016,1.00102,5.24043,5.28787,NONE
2.030000,leakage,49.99391,0.199881,1.63126,24.9941,1.00059,5.23836,5.28192,NONE
2.040000,leakage,49.99953,0.199982,1.57793,25.0037,0.99954,5.24470,5.27770,NONE
2.050000,leakage,49.99687,0.200182,1.58040,25.0020,1.00015,5.23779,5.29315,NONE
2.060000,leakage,50.00153,0.200118,1.55353,25.0099,0.99949,5.24248,5.27132,NONE
2.070000,leakage,49.99899,0.200140,1.56054,25.0034,0.99843,5.24368,5.29366,NONE
2.080000,leakage,49.99105,0.200466,1.47644,25.0007,0.99962,5.23390,5.27820,NONE
2.090000,leakage,49.99690,0.199718,1.49494,25.0054,1.00148,5.22024,5.27167,NONE
2.100000,leakage,50.00432,0.200443,1.44619,25.0053,0.99933,5.20841,5.26752,NONE
2.110000,leakage,50.00866,0.199974,1.46842,25.0134,0.99988,5.19741,5.25465,NONE
2.120000,leakage,49.99485,0.199870,1.41274,24.9975,0.99962,5.20825,5.25819,NONE
2.130000,leakage,50.00014,0.200252,1.34993,25.0044,1.00133,5.18977,5.25824,NONE
2.140000,leakage,50.00452,0.200274,1.40886,25.0001,0.99874,5.18329,5.25173,NONE
2.150000,leakage,50.00423,0.200322,1.31426,25.0105,1.00163,5.19047,5.24583,NONE
2.160000,leakage,50.00682,0.199794,1.32119,24.9983,0.99942,5.20117,5.25326,NONE
2.170000,leakage,49.99928,0.200294,1.32154,25.0012,1.00048,5.18979,5.22627,NONE
2.180000,leakage,50.00311,0.200340,1.24435,24.9953,1.00165,5.17337,5.24627,NONE
2.190000,leakage,50.00508,0.199608,1.22826,25.0123,0.99820,5.16478,5.23119,NONE
2.200000,leakage,50.00473,0.199965,1.27925,25.0132,0.99989,5.16882,5.21974,NONE
2.210000,leakage,49.99437,0.199575,1.22371,25.0038,0.99896,5.16610,5.22135,NONE
2.220000,leakage,49.99512,0.199653,1.14378,25.0096,1.00193,5.14507,5.22492,NONE
2.230000,leakage,50.00601,0.199769,1.16819,25.0042,1.00123,5.15928,5.22444,NONE
2.240000,leakage,50.00274,0.200092,1.14158,25.0130,1.00080,5.15842,5.21396,NONE
2.250000,leakage,49.99388,0.200238,1.15894,25.0086,0.99803,5.13546,5.20222,NONE
2.260000,leakage,50.00379,0.199911,1.11492,25.0076,0.99915,5.12110,5.21718,NONE
2.270000,leakage,49.99470,0.199906,1.02478,24.9960,0.99928,5.14028,5.19456,NONE
2.280000,leakage,50.00030,0.199518,1.07157,24.9949,0.99862,5.13307,5.20012,NONE
2.290000,leakage,49.99944,0.199997,1.05435,25.0058,0.99958,5.12273,5.18828,NONE
2.300000,leakage,49.99964,0.199513,0.95393,24.9971,1.00141,5.10921,5.19939,NONE
2.310000,leakage,50.00781,0.199523,0.95526,25.0129,1.00029,5.10908,5.17253,NONE
2.320000,leakage,50.00246,0.199857,0.99359,25.0108,0.99974,5.10681,5.18769,NONE
2.330000,leakage,50.00542,0.200341,0.92515,25.0115,0.99974,5.08360,5.17513,NONE
2.340000,leakage,50.00394,0.199981,0.89652,25.0098,0.99967,5.08592,5.17723,NONE
2.350000,leakage,50.00911,0.199610,0.84984,24.9981,0.99996,5.07782,5.15977,NONE
2.360000,leakage,49.99391,0.200026,0.81454,24.9965,0.99850,5.08149,5.14639,NONE
2.370000,leakage,50.00901,0.200167,0.83280,24.9986,0.99826,5.06756,5.15698,NONE
2.380000,leakage,50.00132,0.199835,0.80950,25.0050,0.99901,5.05557,5.15168,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.390000,leakage,49.99817,0.200034,0.76079,25.0119,1.00016,5.05183,5.13555,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.400000,leakage,49.99393,0.200351,0.78803,25.0026,1.00156,5.06428,5.14486,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.410000,leakage,49.99201,0.200432,0.72992,25.0021,0.99854,5.04291,5.15242,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.420000,leakage,49.99133,0.200218,0.70850,25.0012,1.00125,5.03230,5.14790,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.430000,leakage,50.00287,0.199987,0.64876,25.0147,0.99860,5.04422,5.13888,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.440000,leakage,50.00435,0.199663,0.61974,24.9960,1.00180,5.03224,5.11592,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.450000,leakage,50.00003,0.199703,0.60926,24.9995,1.00176,5.01358,5.10738,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.460000,leakage,49.99340,0.199827,0.61295,25.0060,0.99832,5.01004,5.10414,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.470000,leakage,49.99433,0.200469,0.52615,25.0080,0.99999,5.00599,5.10730,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.480000,leakage,50.00781,0.199561,0.53722,25.0019,1.00164,5.01786,5.09960,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.490000,leakage,49.99023,0.199697,0.49881,25.0130,1.00003,5.01467,5.09669,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.500000,leakage,50.00514,0.199922,0.47421,24.9974,1.00097,4.99332,5.08512,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.510000,leakage,50.00767,0.200042,0.50207,25.0110,0.99973,4.98247,5.09284,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.520000,leakage,49.99842,0.200265,0.47280,25.0065,0.99866,4.98699,5.08183,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.530000,leakage,50.00343,0.200179,0.47031,25.0030,0.99803,4.97122,5.08320,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.540000,leakage,49.99847,0.200496,0.43777,24.9975,1.00005,4.98890,5.09203,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.550000,leakage,49.99695,0.200338,0.35870,24.9970,1.00053,4.97439,5.07277,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.560000,leakage,49.99211,0.199720,0.33285,24.9990,0.99946,4.96797,5.08489,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.570000,leakage,50.00152,0.199825,0.35337,25.0107,0.99805,4.95237,5.06083,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.580000,leakage,50.00341,0.199870,0.32544,25.0030,0.99897,4.95598,5.06855,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.590000,leakage,49.99781,0.200054,0.31364,24.9982,0.99893,4.94929,5.05030,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.600000,leakage,50.00870,0.199888,0.25193,25.0035,1.00079,4.93858,5.06272,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.610000,leakage,49.99618,0.199915,0.27226,25.0091,0.99990,4.95023,5.06547,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.620000,leakage,49.99408,0.200278,0.24859,25.0014,1.00072,4.93010,5.05003,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.630000,leakage,49.99623,0.200428,0.14802,25.0112,1.00010,4.91658,5.03786,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.640000,leakage,50.00308,0.200391,0.15521,25.0108,1.00179,4.91447,5.03196,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.650000,leakage,49.99979,0.199952,0.14770,25.0096,1.00055,4.91073,5.02509,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.660000,leakage,49.99677,0.200234,0.08815,25.0091,1.00178,4.91339,5.02029,SPOT_UNSTABLE|LEAKAGE_ASSOC
2.670000,leakage,50.00682,0.200413,0.10497,25.0026,0.99997,4.89712,5.03322,SPOT_UNSTABLE|LEAKAGE_ASSOC
